Timestamp,Bar,Close,FastEMA,SlowEMA,FastGradient,SlowGradient,PrevSignal,NewSignal,MyPosition,ActualPosition,Action,Notes,InWeakDelay,SignalStartBar,LastTradeBar,PriceGradient,BarsSinceEntry,EntryBar,EntryPrice,ExitPending,ExitPendingSide,ExitPendingAnchorFastEMA,ExitPendingEMADelta,MinHoldBars,InExitCooldown,CooldownSecsLeft,TradeMFE,TradeMAE,UnrealizedPoints
2025-11-21 12:12:30,1344,23979.25,23963.15,23968.44,3.5783,1.1374,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.50,0,-1,1343,0.5000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:12:30,1344,23979.25,23963.15,23968.44,3.5783,1.1374,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=3.5783(POS) SlowGrad=1.1374(POS) Close=23979.25 FastEMA=23963.15(ABOVE) SlowEMA=23968.44(ABOVE),0,1344,1343,0.5000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:12:30,1344,23979.25,23963.15,23968.44,3.5783,1.1374,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,1344,1344,0.5000,0,1344,23979.25,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:15:30,1350,23968.00,23970.41,23971.19,-0.5358,-0.3356,LONG,SHORT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-0.5358(need>0.25),0,1344,1344,0.2500,6,1344,23979.25,1,LONG,23971.40,0.99,1,0,0,11.25,8.00,-11.25
2025-11-21 12:16:00,1351,23968.25,23970.06,23970.93,-0.4012,-0.2821,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.00,0,-1,1350,0.0000,-1,-1,0.00,1,LONG,23971.40,1.35,1,0,0,0.00,0.00,0.00
2025-11-21 12:16:00,1351,23968.25,23970.06,23970.93,-0.4012,-0.2821,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=False ShouldReverse=False PriceRising=False FastGrad=-0.4012(NEG) SlowGrad=-0.2821(NEG) Close=23968.25 FastEMA=23970.06(BELOW) SlowEMA=23970.93(BELOW),0,1351,1350,0.0000,-1,-1,0.00,1,LONG,23971.40,1.35,1,0,0,0.00,0.00,0.00
2025-11-21 12:16:00,1351,23968.25,23970.06,23970.93,-0.4012,-0.2821,SHORT,SHORT,FLAT,Flat,ENTRY_CANCELLED,Fast gradient too weak (-0.4012 >= -0.45),0,1351,1350,0.0000,-1,-1,0.00,1,LONG,23971.40,1.35,1,0,0,0.00,0.00,0.00
2025-11-21 12:20:00,1359,23956.50,23950.76,23956.33,1.2748,0.0183,SHORT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-0.75,0,1351,1350,-0.7500,-1,-1,0.00,1,LONG,23971.40,20.64,1,0,0,0.00,0.00,0.00
2025-11-21 12:20:00,1359,23956.50,23950.76,23956.33,1.2748,0.0183,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=1.2748(POS) SlowGrad=0.0183(POS) Close=23956.50 FastEMA=23950.76(ABOVE) SlowEMA=23956.33(ABOVE),0,1359,1350,-0.7500,-1,-1,0.00,1,LONG,23971.40,20.64,1,0,0,0.00,0.00,0.00
2025-11-21 12:20:00,1359,23956.50,23950.76,23956.33,1.2748,0.0183,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,1359,1359,-0.7500,0,1359,23956.50,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:20:30,1360,23947.00,23948.67,23954.62,-0.3702,-0.8021,LONG,SHORT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-0.3702(need>0.25),0,1359,1359,0.0000,1,1359,23956.50,0,,0.00,0.00,1,0,0,0.00,0.00,-9.50
2025-11-21 12:21:00,1361,23945.75,23947.84,23953.60,-0.4640,-0.8266,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.75,0,-1,1360,0.7500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:21:00,1361,23945.75,23947.84,23953.60,-0.4640,-0.8266,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=-0.4640(NEG) SlowGrad=-0.8266(NEG) Close=23945.75 FastEMA=23947.84(BELOW) SlowEMA=23953.60(BELOW),0,1361,1360,0.7500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:21:00,1361,23945.75,23947.84,23953.60,-0.4640,-0.8266,SHORT,SHORT,SHORT,Flat,ENTRY,EnterShort_Bar1,0,1361,1361,0.7500,0,1361,23945.75,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:25:30,1370,23943.75,23938.16,23942.44,1.2427,0.1376,SHORT,LONG,SHORT,Short,EXIT,VALIDATION_FAILED: FastGrad>=1.2427(need<-0.25),0,1361,1361,0.7500,9,1361,23945.75,1,SHORT,23936.05,2.11,1,0,0,16.25,0.00,2.00
2025-11-21 12:26:00,1371,23943.50,23939.09,23942.52,0.9796,0.1030,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.00,0,-1,1370,0.0000,-1,-1,0.00,1,SHORT,23936.05,3.04,1,0,0,0.00,0.00,0.00
2025-11-21 12:26:00,1371,23943.50,23939.09,23942.52,0.9796,0.1030,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=0.9796(POS) SlowGrad=0.1030(POS) Close=23943.50 FastEMA=23939.09(ABOVE) SlowEMA=23942.52(ABOVE),0,1371,1370,0.0000,-1,-1,0.00,1,SHORT,23936.05,3.04,1,0,0,0.00,0.00,0.00
2025-11-21 12:26:00,1371,23943.50,23939.09,23942.52,0.9796,0.1030,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,1371,1371,0.0000,0,1371,23943.50,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:26:30,1372,23942.25,23939.70,23942.52,0.5660,-0.0281,LONG,FLAT,LONG,Long,EXIT,VALIDATION_FAILED: GradientsNotPositive(F:0.5660,S:-0.0281),0,1371,1371,-1.5000,1,1371,23943.50,0,,0.00,0.00,1,0,0,0.00,0.00,-1.25
2025-11-21 12:27:00,1373,23937.50,23938.63,23941.65,-0.2518,-0.4370,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-0.25,0,-1,1372,-0.2500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:27:00,1373,23937.50,23938.63,23941.65,-0.2518,-0.4370,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=False ShouldReverse=False PriceRising=False FastGrad=-0.2518(NEG) SlowGrad=-0.4370(NEG) Close=23937.50 FastEMA=23938.63(BELOW) SlowEMA=23941.65(BELOW),0,1373,1372,-0.2500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:27:00,1373,23937.50,23938.63,23941.65,-0.2518,-0.4370,SHORT,SHORT,FLAT,Flat,ENTRY_CANCELLED,Fast gradient too weak (-0.2518 >= -0.45),0,1373,1372,-0.2500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:31:00,1381,23933.00,23924.54,23929.34,1.8806,0.3854,SHORT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-0.50,0,1373,1372,-0.5000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:31:00,1381,23933.00,23924.54,23929.34,1.8806,0.3854,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=1.8806(POS) SlowGrad=0.3854(POS) Close=23933.00 FastEMA=23924.54(ABOVE) SlowEMA=23929.34(ABOVE),0,1381,1372,-0.5000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:31:00,1381,23933.00,23924.54,23929.34,1.8806,0.3854,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,1381,1381,-0.5000,0,1381,23933.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:43:30,1406,24048.75,24048.67,24032.91,0.0173,1.6672,LONG,LONG,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=0.0173(need>0.25),0,1381,1381,0.2500,25,1381,23933.00,0,,0.00,0.00,1,0,0,129.00,0.00,115.75
2025-11-21 12:45:30,1410,24031.50,24041.33,24033.93,-2.1843,-0.2561,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:1.25,0,-1,1406,1.2500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:45:30,1410,24031.50,24041.33,24033.93,-2.1843,-0.2561,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=-2.1843(NEG) SlowGrad=-0.2561(NEG) Close=24031.50 FastEMA=24041.33(BELOW) SlowEMA=24033.93(BELOW),0,1410,1406,1.2500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:45:30,1410,24031.50,24041.33,24033.93,-2.1843,-0.2561,SHORT,SHORT,SHORT,Flat,ENTRY,EnterShort_Bar1,0,1410,1410,1.2500,0,1410,24031.50,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:46:00,1411,24043.25,24043.43,24035.83,-0.0392,0.7807,SHORT,FLAT,SHORT,Short,EXIT,VALIDATION_FAILED: FastGrad>=-0.0392(need<-0.25),0,1410,1410,0.0000,1,1410,24031.50,0,,0.00,0.00,1,0,0,0.00,0.00,-11.75
2025-11-21 12:46:30,1412,24045.00,24043.82,24036.77,0.2613,0.8663,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:1.00,0,-1,1411,1.0000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:46:30,1412,24045.00,24043.82,24036.77,0.2613,0.8663,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=False ShouldReverse=False PriceRising=True FastGrad=0.2613(POS) SlowGrad=0.8663(POS) Close=24045.00 FastEMA=24043.82(ABOVE) SlowEMA=24036.77(ABOVE),0,1412,1411,1.0000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:46:30,1412,24045.00,24043.82,24036.77,0.2613,0.8663,LONG,LONG,FLAT,Flat,ENTRY_CANCELLED,Fast gradient too weak (0.2613 <= 0.45),0,1412,1411,1.0000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:48:00,1415,24042.25,24044.09,24038.84,-0.4087,0.3594,LONG,FLAT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.50,0,1412,1411,0.5000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:49:00,1417,24035.25,24041.05,24038.11,-1.2893,-0.3010,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-0.25,0,-1,1411,-0.2500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:49:00,1417,24035.25,24041.05,24038.11,-1.2893,-0.3010,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=-1.2893(NEG) SlowGrad=-0.3010(NEG) Close=24035.25 FastEMA=24041.05(BELOW) SlowEMA=24038.11(BELOW),0,1417,1411,-0.2500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:49:00,1417,24035.25,24041.05,24038.11,-1.2893,-0.3010,SHORT,SHORT,SHORT,Flat,ENTRY,EnterShort_Bar1,0,1417,1417,-0.2500,0,1417,24035.25,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:49:30,1418,24048.00,24044.21,24040.15,0.8418,0.8263,SHORT,LONG,SHORT,Short,EXIT,VALIDATION_FAILED: FastGrad>=0.8418(need<-0.25),0,1417,1417,0.0000,1,1417,24035.25,0,,0.00,0.00,1,0,0,0.00,0.00,-12.75
2025-11-21 12:50:00,1419,24052.00,24046.22,24041.62,1.2838,1.0923,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.00,0,-1,1418,0.0000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:50:00,1419,24052.00,24046.22,24041.62,1.2838,1.0923,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=1.2838(POS) SlowGrad=1.0923(POS) Close=24052.00 FastEMA=24046.22(ABOVE) SlowEMA=24041.62(ABOVE),0,1419,1418,0.0000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:50:00,1419,24052.00,24046.22,24041.62,1.2838,1.0923,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,1419,1419,0.0000,0,1419,24052.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:56:00,1431,24075.00,24077.33,24068.49,-0.5178,0.6850,LONG,FLAT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-0.5178(need>0.25),0,1419,1419,0.0000,12,1419,24052.00,1,LONG,24078.12,0.79,1,0,0,39.50,1.50,23.00
2025-11-21 12:56:30,1432,24086.00,24080.62,24071.15,1.1962,1.5631,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-0.50,0,-1,1431,-0.5000,-1,-1,0.00,1,LONG,24078.12,-2.50,1,0,0,0.00,0.00,0.00
2025-11-21 12:56:30,1432,24086.00,24080.62,24071.15,1.1962,1.5631,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=1.1962(POS) SlowGrad=1.5631(POS) Close=24086.00 FastEMA=24080.62(ABOVE) SlowEMA=24071.15(ABOVE),0,1432,1431,-0.5000,-1,-1,0.00,1,LONG,24078.12,-2.50,1,0,0,0.00,0.00,0.00
2025-11-21 12:56:30,1432,24086.00,24080.62,24071.15,1.1962,1.5631,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,1432,1432,-0.5000,0,1432,24086.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 12:59:00,1437,24084.25,24085.14,24077.90,-0.1986,0.6686,LONG,FLAT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-0.1986(need>0.25),0,1432,1432,-0.2500,5,1432,24086.00,0,,0.00,0.00,1,0,0,5.00,0.00,-1.75
2025-11-21 13:00:00,1439,24093.50,24087.99,24080.78,1.2243,1.3384,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.25,0,-1,1437,0.2500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 13:00:00,1439,24093.50,24087.99,24080.78,1.2243,1.3384,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=1.2243(POS) SlowGrad=1.3384(POS) Close=24093.50 FastEMA=24087.99(ABOVE) SlowEMA=24080.78(ABOVE),0,1439,1437,0.2500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 13:00:00,1439,24093.50,24087.99,24080.78,1.2243,1.3384,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,1439,1439,0.2500,0,1439,24093.50,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 13:01:00,1441,24087.25,24087.71,24081.92,-0.1011,0.5605,LONG,FLAT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-0.1011(need>0.25),0,1439,1439,-0.7500,2,1439,24093.50,0,,0.00,0.00,1,0,0,0.00,1.50,-6.25
2025-11-21 13:01:30,1442,24106.50,24093.91,24085.88,2.7974,2.1704,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.50,0,-1,1441,0.5000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 13:01:30,1442,24106.50,24093.91,24085.88,2.7974,2.1704,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=2.7974(POS) SlowGrad=2.1704(POS) Close=24106.50 FastEMA=24093.91(ABOVE) SlowEMA=24085.88(ABOVE),0,1442,1441,0.5000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 13:01:30,1442,24106.50,24093.91,24085.88,2.7974,2.1704,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,1442,1442,0.5000,0,1442,24106.50,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 13:03:00,1445,24096.50,24098.60,24090.96,-0.4678,0.5833,LONG,FLAT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-0.4678(need>0.25),0,1442,1442,-0.2500,3,1442,24106.50,1,LONG,24099.30,0.70,1,0,0,11.00,0.00,-10.00
2025-11-21 13:04:30,1448,24090.00,24095.23,24091.04,-1.1617,-0.1096,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.50,0,-1,1445,0.5000,-1,-1,0.00,1,LONG,24099.30,4.07,1,0,0,0.00,0.00,0.00
2025-11-21 13:04:30,1448,24090.00,24095.23,24091.04,-1.1617,-0.1096,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=-1.1617(NEG) SlowGrad=-0.1096(NEG) Close=24090.00 FastEMA=24095.23(BELOW) SlowEMA=24091.04(BELOW),0,1448,1445,0.5000,-1,-1,0.00,1,LONG,24099.30,4.07,1,0,0,0.00,0.00,0.00
2025-11-21 13:04:30,1448,24090.00,24095.23,24091.04,-1.1617,-0.1096,SHORT,SHORT,SHORT,Flat,ENTRY,EnterShort_Bar1,0,1448,1448,0.5000,0,1448,24090.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 13:07:00,1453,24094.00,24091.33,24090.01,0.5938,0.4201,SHORT,LONG,SHORT,Short,EXIT,VALIDATION_FAILED: FastGrad>=0.5938(need<-0.25),0,1448,1448,-0.2500,5,1448,24090.00,1,SHORT,24090.23,1.09,1,0,0,8.25,0.00,-4.00
2025-11-21 13:07:30,1454,24103.25,24094.87,24092.07,1.8619,1.1771,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.00,0,-1,1453,0.0000,-1,-1,0.00,1,SHORT,24090.23,4.64,1,0,0,0.00,0.00,0.00
2025-11-21 13:07:30,1454,24103.25,24094.87,24092.07,1.8619,1.1771,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=1.8619(POS) SlowGrad=1.1771(POS) Close=24103.25 FastEMA=24094.87(ABOVE) SlowEMA=24092.07(ABOVE),0,1454,1453,0.0000,-1,-1,0.00,1,SHORT,24090.23,4.64,1,0,0,0.00,0.00,0.00
2025-11-21 13:07:30,1454,24103.25,24094.87,24092.07,1.8619,1.1771,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,1454,1454,0.0000,0,1454,24103.25,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 13:15:30,1470,24145.75,24135.33,24125.56,2.3155,2.1257,LONG,LONG,LONG,Long,HEARTBEAT,HEARTBEAT: Signal=LONG MyPos=LONG NTPos=Long FastGrad=2.3155 SlowGrad=2.1257 Close=24145.75 FastEMA=24135.33 SlowEMA=24125.56 InWeakDelay=False SignalStartBar=1454 LastTradeBar=1454,0,1454,1454,0.2500,16,1454,24103.25,0,,0.00,0.00,1,0,0,42.50,0.00,42.50
2025-11-21 13:17:30,1474,24137.75,24138.96,24131.17,-0.2699,0.6931,LONG,FLAT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-0.2699(need>0.25),0,1454,1454,0.7500,20,1454,24103.25,1,LONG,24139.46,0.50,1,0,0,46.25,0.00,34.50
2025-11-21 13:18:00,1475,24143.50,24140.72,24132.88,0.6180,1.1180,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-0.50,0,-1,1474,-0.5000,-1,-1,0.00,1,LONG,24139.46,-1.26,1,0,0,0.00,0.00,0.00
2025-11-21 13:18:00,1475,24143.50,24140.72,24132.88,0.6180,1.1180,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=0.6180(POS) SlowGrad=1.1180(POS) Close=24143.50 FastEMA=24140.72(ABOVE) SlowEMA=24132.88(ABOVE),0,1475,1474,-0.5000,-1,-1,0.00,1,LONG,24139.46,-1.26,1,0,0,0.00,0.00,0.00
2025-11-21 13:18:00,1475,24143.50,24140.72,24132.88,0.6180,1.1180,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,1475,1475,-0.5000,0,1475,24143.50,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 13:18:30,1476,24128.75,24136.31,24131.19,-1.6803,-0.2571,LONG,SHORT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-1.6803(need>0.25),0,1475,1475,0.2500,1,1475,24143.50,0,,0.00,0.00,1,0,0,0.00,0.00,-14.75
2025-11-21 13:19:00,1477,24121.50,24132.61,24129.69,-2.4698,-0.8619,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-0.50,0,-1,1476,-0.5000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 13:19:00,1477,24121.50,24132.61,24129.69,-2.4698,-0.8619,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=-2.4698(NEG) SlowGrad=-0.8619(NEG) Close=24121.50 FastEMA=24132.61(BELOW) SlowEMA=24129.69(BELOW),0,1477,1476,-0.5000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 13:19:00,1477,24121.50,24132.61,24129.69,-2.4698,-0.8619,SHORT,SHORT,SHORT,Flat,ENTRY,EnterShort_Bar1,0,1477,1477,-0.5000,0,1477,24121.50,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 13:24:00,1487,24130.25,24122.33,24123.35,1.7606,0.7261,SHORT,LONG,SHORT,Short,EXIT,VALIDATION_FAILED: FastGrad>=1.7606(need<-0.25),0,1477,1477,0.2500,10,1477,24121.50,1,SHORT,24118.75,3.58,1,0,0,10.25,0.75,-8.75
2025-11-21 13:24:30,1488,24133.00,24124.68,24124.51,1.8495,0.8939,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.00,0,-1,1487,0.0000,-1,-1,0.00,1,SHORT,24118.75,5.93,1,0,0,0.00,0.00,0.00
2025-11-21 13:24:30,1488,24133.00,24124.68,24124.51,1.8495,0.8939,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=1.8495(POS) SlowGrad=0.8939(POS) Close=24133.00 FastEMA=24124.68(ABOVE) SlowEMA=24124.51(ABOVE),0,1488,1487,0.0000,-1,-1,0.00,1,SHORT,24118.75,5.93,1,0,0,0.00,0.00,0.00
2025-11-21 13:24:30,1488,24133.00,24124.68,24124.51,1.8495,0.8939,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,1488,1488,0.0000,0,1488,24133.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 13:25:00,1489,24119.00,24121.71,24122.86,-0.6024,-0.4066,LONG,SHORT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-0.6024(need>0.25),0,1488,1488,-1.0000,1,1488,24133.00,0,,0.00,0.00,1,0,0,0.00,0.00,-14.00
2025-11-21 13:25:30,1490,24119.00,24121.22,24122.49,-0.4929,-0.3679,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.00,0,-1,1489,0.0000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 13:25:30,1490,24119.00,24121.22,24122.49,-0.4929,-0.3679,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=-0.4929(NEG) SlowGrad=-0.3679(NEG) Close=24119.00 FastEMA=24121.22(BELOW) SlowEMA=24122.49(BELOW),0,1490,1489,0.0000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 13:25:30,1490,24119.00,24121.22,24122.49,-0.4929,-0.3679,SHORT,SHORT,SHORT,Flat,ENTRY,EnterShort_Bar1,0,1490,1490,0.0000,0,1490,24119.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 13:33:00,1505,24092.25,24091.09,24097.69,0.2580,-0.5730,SHORT,FLAT,SHORT,Short,EXIT,VALIDATION_FAILED: FastGrad>=0.2580(need<-0.25),0,1490,1490,-0.5000,15,1490,24119.00,1,SHORT,24090.69,0.39,1,0,0,36.75,0.00,26.75
2025-11-21 13:33:30,1506,24101.50,24094.32,24098.83,1.5954,0.2809,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.25,0,-1,1505,0.2500,-1,-1,0.00,1,SHORT,24090.69,3.63,1,0,0,0.00,0.00,0.00
2025-11-21 13:33:30,1506,24101.50,24094.32,24098.83,1.5954,0.2809,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=1.5954(POS) SlowGrad=0.2809(POS) Close=24101.50 FastEMA=24094.32(ABOVE) SlowEMA=24098.83(ABOVE),0,1506,1505,0.2500,-1,-1,0.00,1,SHORT,24090.69,3.63,1,0,0,0.00,0.00,0.00
2025-11-21 13:33:30,1506,24101.50,24094.32,24098.83,1.5954,0.2809,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,1506,1506,0.2500,0,1506,24101.50,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
