ts_local,event_type,bar_index,signal_type,action_reason,notes
2025-11-20 14:27:30.000,LOGGED,4374,BEAR,Written to signals CSV,"price=25090.50,netflow=-2.85"
2025-11-20 14:27:30.000,PLOT,4374,BULL,Triangle drawn on chart,netflow=-0.88
2025-11-20 14:28:00.000,LOGGED,4375,BULL,Written to signals CSV,"price=25091.75,netflow=-0.88"
2025-11-20 15:12:30.000,PLOT,4464,BEAR,Triangle drawn on chart,netflow=1.79
2025-11-20 15:13:00.000,LOGGED,4465,BEAR,Written to signals CSV,"price=25168.50,netflow=1.79"
2025-11-20 15:13:00.000,PLOT,4465,BULL,Triangle drawn on chart,netflow=-0.50
2025-11-20 15:13:30.000,LOGGED,4466,BULL,Written to signals CSV,"price=25162.25,netflow=-0.50"
2025-11-20 15:13:30.000,PLOT,4466,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-20 15:14:00.000,LOGGED,4467,BEAR,Written to signals CSV,"price=25161.25,netflow=-0.50"
2025-11-20 15:14:00.000,PLOT,4467,BULL,Triangle drawn on chart,netflow=1.51
2025-11-20 15:14:30.000,LOGGED,4468,BULL,Written to signals CSV,"price=25167.00,netflow=1.51"
2025-11-20 15:17:30.000,PLOT,4474,BEAR,Triangle drawn on chart,netflow=1.04
2025-11-20 15:18:00.000,LOGGED,4475,BEAR,Written to signals CSV,"price=25166.00,netflow=1.04"
2025-11-20 15:18:00.000,PLOT,4475,BULL,Triangle drawn on chart,netflow=2.09
2025-11-20 15:18:30.000,LOGGED,4476,BULL,Written to signals CSV,"price=25167.00,netflow=2.09"
2025-11-20 15:20:00.000,PLOT,4479,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-20 15:20:30.000,LOGGED,4480,BEAR,Written to signals CSV,"price=25152.00,netflow=-0.50"
2025-11-20 15:31:00.000,PLOT,4501,BULL,Triangle drawn on chart,netflow=4.64
2025-11-20 15:31:30.000,LOGGED,4502,BULL,Written to signals CSV,"price=25168.75,netflow=4.64"
2025-11-20 16:00:00.000,PLOT,4559,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-20 16:00:30.000,LOGGED,4560,BEAR,Written to signals CSV,"price=25231.00,netflow=-0.50"
2025-11-20 16:01:00.000,PLOT,4561,BULL,Triangle drawn on chart,netflow=-0.50
2025-11-20 16:01:30.000,LOGGED,4562,BULL,Written to signals CSV,"price=25230.25,netflow=-0.50"
2025-11-20 16:01:30.000,PLOT,4562,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-20 16:02:00.000,LOGGED,4563,BEAR,Written to signals CSV,"price=25230.25,netflow=-0.50"
2025-11-20 16:02:00.000,PLOT,4563,BULL,Triangle drawn on chart,netflow=0.50
2025-11-20 16:02:30.000,LOGGED,4564,BULL,Written to signals CSV,"price=25237.25,netflow=0.50"
2025-11-20 16:07:00.000,PLOT,4573,BEAR,Triangle drawn on chart,netflow=1.00
2025-11-20 16:07:30.000,LOGGED,4574,BEAR,Written to signals CSV,"price=25234.00,netflow=1.00"
2025-11-20 16:07:30.000,PLOT,4574,BULL,Triangle drawn on chart,netflow=0.50
2025-11-20 16:08:00.000,LOGGED,4575,BULL,Written to signals CSV,"price=25225.25,netflow=0.50"
2025-11-20 16:09:00.000,PLOT,4577,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-20 16:09:30.000,LOGGED,4578,BEAR,Written to signals CSV,"price=25215.25,netflow=0.50"
2025-11-20 16:19:00.000,PLOT,4597,BULL,Triangle drawn on chart,netflow=3.27
2025-11-20 16:19:30.000,LOGGED,4598,BULL,Written to signals CSV,"price=25229.75,netflow=3.27"
2025-11-20 16:25:00.000,PLOT,4609,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-20 16:25:30.000,LOGGED,4610,BEAR,Written to signals CSV,"price=25213.50,netflow=-0.50"
2025-11-20 16:26:00.000,PLOT,4611,BULL,Triangle drawn on chart,netflow=3.51
2025-11-20 16:26:30.000,LOGGED,4612,BULL,Written to signals CSV,"price=25220.75,netflow=3.51"
2025-11-20 16:29:30.000,PLOT,4618,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-20 16:30:00.000,LOGGED,4619,BEAR,Written to signals CSV,"price=25214.75,netflow=-0.50"
2025-11-20 16:31:00.000,PLOT,4621,BULL,Triangle drawn on chart,netflow=0.50
2025-11-20 16:31:30.000,LOGGED,4622,BULL,Written to signals CSV,"price=25192.00,netflow=0.50"
2025-11-20 16:31:30.000,PLOT,4622,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-20 16:32:00.000,LOGGED,4623,BEAR,Written to signals CSV,"price=25180.25,netflow=-0.50"
2025-11-20 16:36:00.000,PLOT,4631,BULL,Triangle drawn on chart,netflow=0.50
2025-11-20 16:36:30.000,LOGGED,4632,BULL,Written to signals CSV,"price=25214.25,netflow=0.50"
2025-11-20 16:36:30.000,PLOT,4632,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-20 16:37:00.000,LOGGED,4633,BEAR,Written to signals CSV,"price=25197.75,netflow=0.50"
2025-11-20 16:38:00.000,PLOT,4635,BULL,Triangle drawn on chart,netflow=1.00
2025-11-20 16:38:30.000,LOGGED,4636,BULL,Written to signals CSV,"price=25210.75,netflow=1.00"
2025-11-20 16:39:00.000,PLOT,4637,BEAR,Triangle drawn on chart,netflow=1.00
2025-11-20 16:39:30.000,LOGGED,4638,BEAR,Written to signals CSV,"price=25204.75,netflow=1.00"
2025-11-20 16:39:30.000,PLOT,4638,BULL,Triangle drawn on chart,netflow=2.06
2025-11-20 16:40:00.000,LOGGED,4639,BULL,Written to signals CSV,"price=25204.75,netflow=2.06"
2025-11-20 16:40:30.000,PLOT,4640,BEAR,Triangle drawn on chart,netflow=2.17
2025-11-20 16:41:00.000,LOGGED,4641,BEAR,Written to signals CSV,"price=25209.00,netflow=2.17"
2025-11-20 16:41:00.000,PLOT,4641,BULL,Triangle drawn on chart,netflow=2.31
2025-11-20 16:41:30.000,LOGGED,4642,BULL,Written to signals CSV,"price=25212.25,netflow=2.31"
2025-11-20 16:42:00.000,PLOT,4643,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-20 16:42:30.000,LOGGED,4644,BEAR,Written to signals CSV,"price=25172.25,netflow=0.50"
2025-11-20 16:44:00.000,PLOT,4647,BULL,Triangle drawn on chart,netflow=2.04
2025-11-20 16:44:30.000,LOGGED,4648,BULL,Written to signals CSV,"price=25219.00,netflow=2.04"
2025-11-20 16:46:30.000,PLOT,4652,BEAR,Triangle drawn on chart,netflow=2.06
2025-11-20 16:47:00.000,LOGGED,4653,BEAR,Written to signals CSV,"price=25195.50,netflow=2.06"
2025-11-20 16:47:30.000,PLOT,4654,BULL,Triangle drawn on chart,netflow=1.72
2025-11-20 16:48:00.000,LOGGED,4655,BULL,Written to signals CSV,"price=25206.25,netflow=1.72"
2025-11-20 17:07:30.000,PLOT,4694,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-20 17:08:00.000,LOGGED,4695,BEAR,Written to signals CSV,"price=25216.50,netflow=0.50"
2025-11-20 17:19:00.000,PLOT,4717,BULL,Triangle drawn on chart,netflow=2.00
2025-11-20 17:19:30.000,LOGGED,4718,BULL,Written to signals CSV,"price=25232.50,netflow=2.00"
2025-11-20 17:22:30.000,PLOT,4724,BEAR,Triangle drawn on chart,netflow=1.32
2025-11-20 17:23:00.000,LOGGED,4725,BEAR,Written to signals CSV,"price=25211.00,netflow=1.32"
2025-11-20 17:23:00.000,PLOT,4725,BULL,Triangle drawn on chart,netflow=2.50
2025-11-20 17:23:30.000,LOGGED,4726,BULL,Written to signals CSV,"price=25221.75,netflow=2.50"
2025-11-20 17:49:30.000,PLOT,4778,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-20 17:50:00.000,LOGGED,4779,BEAR,Written to signals CSV,"price=25241.00,netflow=0.50"
2025-11-20 20:02:30.000,PLOT,5044,BULL,Triangle drawn on chart,netflow=-0.63
2025-11-20 20:03:00.000,LOGGED,5045,BULL,Written to signals CSV,"price=24392.75,netflow=-0.63"
