ts_local,bar_time_utc,bar_index,open,high,low,close,vpm,attract,objection,netflow,ema_color,momentum,supertrend,upper_band,lower_band,bull_cross,bear_cross,bull_cross_raw,bear_cross_raw,bull_reason,bear_reason,realtime_state,realtime_reason,regime,atr30,ema10,ema20,energy_ema_first,range_max,range_min,range_mid,range_os,range_count,score_bull,score_bear,adx,atr_ratio,ema_spread,price_to_band,momentum_ext,curvature_ratio,range_break,exit_long,exit_short
2025-11-18 08:24:30.000,2025-11-18T14:24:30.0000000Z,888,24724.25,24727.25,24717.5,24718.25,2,1,7,-6,0,-0.0007882689411931158,24750.299999999999,24750.299999999999,24705.099999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.8339369641034242,24725.197842460842,24726.515578174796,24728.716115055093,24755.011794705119,24736.71320529488,24745.862499999999,-1,16,,5,5,13.709373396623379,0.00039364020792953015,-1.276422856837317,0.13554987212274858,-0.0022724288729762759,1.7296153294006389,1,0,0
2025-11-18 08:25:00.000,2025-11-18T14:25:00.0000000Z,889,24717.5,24725,24711.25,24723.75,2,1.5,4.5,-3,0,-0.00084866486830539813,24750.299999999999,24750.299999999999,24705.099999999999,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.9583612875221981,24725.864350443167,24726.790738530028,24728.922892044076,24755.011794705119,24736.71320529488,24745.862499999999,-1,14,,6,6,14.817966524229265,0.00042038884958773415,-1.4610609592079888,-0.1585677749360859,-0.0030203545633617859,2.1906317500480132,1,0,0
2025-11-18 08:25:30.000,2025-11-18T14:25:30.0000000Z,890,24723.75,24729,24718.25,24721.75,2,1,7,-6,0,-0.00076796378444469147,24750.299999999999,24750.299999999999,24705.099999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.0228048001603476,24724.727856974161,24726.090713545313,24728.228313635263,24755.011794705119,24736.71320529488,24745.862499999999,-1,13,,6,6,14.139900042884538,0.00042802577789546154,-1.6191514864414962,0.54021847070506679,-0.0028694984440043648,1.6533851162035516,1,0,0
2025-11-18 08:26:00.000,2025-11-18T14:26:00.0000000Z,891,24721.25,24722,24710.75,24717,2,1.5,4.5,-3,0,-0.0010709883403722191,24750.299999999999,24750.299999999999,24705.099999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.0851001957105595,24722.781469755715,24724.90633719859,24726.202650908213,24755.011794705119,24736.71320529488,24745.862499999999,-1,12,,6,6,15.461073756831487,0.00044441376818629431,-1.7772060120515756,0.46946375372393395,-0.003284287966368891,1.7636666823504039,1,0,0
2025-11-18 08:26:30.000,2025-11-18T14:26:30.0000000Z,892,24717.5,24721.5,24708.75,24712,2,1.5,6.5,-5,0,-0.0014042247971955914,24750.299999999999,24750.299999999999,24705.099999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.2186524114090957,24720.230293436493,24723.322286943847,24724.252120726575,24755.011794705119,24736.71320529488,24745.862499999999,-1,15,,5,5,16.352132309089797,0.00046847414947864526,-1.9472522721836401,0.37884806355511469,-0.0034882662811037079,1.6141201579798705,1,0,0
2025-11-18 08:27:00.000,2025-11-18T14:27:00.0000000Z,893,24713.25,24716.75,24710.5,24713.25,2,1.5,6.5,-5,0,-0.00090961462660319576,24750.299999999999,24750.299999999999,24705.099999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.0974751088065702,24718.824785538949,24722.291592949194,24722.46169658126,24755.011794705119,24736.71320529488,24745.862499999999,-1,16,,5,5,17.012135814915364,0.00047520433387962931,-2.0855766734423575,0.40080106809078381,-0.0037402828462541572,2.5597308421397611,1,0,0
2025-11-18 08:27:30.000,2025-11-18T14:27:30.0000000Z,894,24712.5,24714.25,24708.25,24709.75,2,1.5,6.5,-5,0,-0.00085924548137964493,24750.299999999999,24750.299999999999,24705.099999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.9717259385130159,24716.811188168227,24720.884003598021,24720.249357265009,24755.011794705119,24736.71320529488,24745.862499999999,-1,19,,5,5,18.045749565204574,0.00047624656932677685,-2.1562488871405789,0.47384710615908149,-0.0036897011847478872,1.5249379803869878,1,0,0
2025-11-18 08:28:00.000,2025-11-18T14:28:00.0000000Z,895,24710,24713,24709.75,24711.5,2,0.5,4.5,-4,0,-0.00040450619905750058,24733.599999999999,24733.599999999999,24705.099999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.8110017405625829,24715.841385360782,24720.00049305127,24718.729485812011,24755.011794705119,24736.71320529488,24745.862499999999,-1,19,,4,4,18.802948814631552,0.00049623168425785966,-2.0906991032726143,0.47075208913648786,-0.0035286029158999453,2.2936632312188183,1,0,0
2025-11-18 08:28:30.000,2025-11-18T14:28:30.0000000Z,896,24710.25,24711.75,24706.75,24708.5,2,1.5,6.5,-5,0,-0.00058649840229745584,24733.599999999999,24733.599999999999,24705.099999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.6381350158771646,24714.246257443949,24718.754414347979,24716.92358864961,24755.011794705119,24736.71320529488,24745.862499999999,-1,19,,5,5,20.092746711786543,0.00052562992962168682,-2.1508396403623697,0.29124110182605684,-0.0046611797536955778,1.6815466934734218,1,0,0
2025-11-18 08:29:00.000,2025-11-18T14:29:00.0000000Z,897,24708.5,24710,24702,24704.75,4,1.5,6.5,-5,0,-0.0010715188273944908,24733.599999999999,24733.599999999999,24705.099999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.6246416264590362,24712.052723032648,24717.145150396471,24714.82887091969,24755.011794705119,24736.71320529488,24745.862499999999,-1,20,,5,5,21.861709023428432,0.0005338837926260172,-2.1164886575239636,0.37635406994738191,-0.0039036427256730244,1.63457417682656,1,0,0
2025-11-18 08:29:30.000,2025-11-18T14:29:30.0000000Z,898,24705.25,24714,24705.25,24712.75,2,2.5,4,-1.5,0,-0.0007076353858129214,24733.599999999999,24733.599999999999,24653.25,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.6440980166881793,24713.158839506046,24717.301394576396,24715.663096735756,24755.011794705119,24736.71320529488,24745.862499999999,-1,19,,5,5,21.612075030257046,0.00053586421976037108,-2.0140854979738867,0.43051686784277055,-0.0033884247365120468,2.0147380657088196,1,0,0
2025-11-18 08:30:00.000,2025-11-18T14:30:00.0000000Z,899,24712,24725.25,24712,24721,2,2,4.5,-2.5,3,-0.00052559230209428315,24733.599999999999,24733.599999999999,24653.25,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.7670725272430179,24715.877893480152,24718.405343392249,24718.800477388606,24755.011794705119,24736.71320529488,24745.862499999999,-1,18,,4,4,18.73924568835201,0.00055010178329817415,-1.8490090420014038,0.44134942742184829,-0.0033277028735574053,1.8244194653412817,1,0,0
2025-11-18 08:30:30.000,2025-11-18T14:30:30.0000000Z,900,24720.75,24720.75,24702.75,24708,2,1.5,7,-5.5,0,-0.00058651026392961877,24733.599999999999,24733.599999999999,24653.25,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.0631701096682509,24712.594309541611,24716.339528375302,24716.690381910888,24755.011794705119,24736.71320529488,24745.862499999999,-1,18,,6,6,19.588495520091776,0.00054949866466355872,-1.6788249374508637,0.49551222531723699,-0.0030341953819546285,2.0640883329330157,1,0,0
2025-11-18 08:31:00.000,2025-11-18T14:31:00.0000000Z,901,24708.25,24711.5,24703.25,24707.25,2,1.5,7,-5.5,0,-0.00069768852757386395,24733.599999999999,24733.599999999999,24653.25,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.0188422171237548,24711.4738565671,24715.387691205768,24715.322305528713,24755.011794705119,24736.71320529488,24745.862499999999,-1,18,,5,5,19.46135450004121,0.00056848122453355106,-1.4079777791380228,0.5589600742804065,-0.0024984574301291714,4.2617639017095481,1,0,0
2025-11-18 08:31:30.000,2025-11-18T14:31:30.0000000Z,902,24707.25,24709.75,24704.5,24709,2,1.5,4.5,-3,0,-0.00037421743044107085,24733.599999999999,24733.599999999999,24673.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.8957141432196298,24711.238940497049,24714.906323789346,24714.407844422971,24755.011794705119,24736.71320529488,24745.862499999999,-1,18,,5,5,19.343294981422826,0.00056578541404550509,-1.2387564191553728,0.52952628163529736,-0.001811960966919059,2.050995182170424,1,0,0
2025-11-18 08:32:00.000,2025-11-18T14:32:00.0000000Z,903,24708.75,24713.75,24707.5,24710.5,2,2,6.5,-4.5,0,-0.00053592193740836238,24733.599999999999,24733.599999999999,24673.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.825857005112308,24711.54673643973,24714.73270565068,24714.626275538376,24755.011794705119,24736.71320529488,24745.862499999999,-1,17,,5,5,18.063935054966183,0.00057645189724167447,-1.0975905643432613,0.49707981829980058,-0.001084137148415336,1.8485216633342707,1,0,0
2025-11-18 08:32:30.000,2025-11-18T14:32:30.0000000Z,904,24711.5,24717,24708.25,24709.75,2,2,6.5,-4.5,0,-0.00048540253016068847,24733.599999999999,24733.599999999999,24673.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.798050660497454,24710.868817417628,24714.059749556964,24714.431020430704,24755.011794705119,24736.71320529488,24745.862499999999,-1,17,,5,5,16.545764314631537,0.00057652630421412899,-0.99534273739635692,0.49221284879947608,-0.0010335603112840467,3.6605464419798559,1,0,0
2025-11-18 08:33:00.000,2025-11-18T14:33:00.0000000Z,905,24709.25,24713,24705.25,24707.25,2,1,7,-6,0,-0.00039446534773637576,24733.599999999999,24733.599999999999,24673.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.7633934162586495,24709.776966316898,24713.167437807773,24713.444816344563,24755.011794705119,24736.71320529488,24745.862499999999,-1,14,,5,5,16.311638725336383,0.00058074701971791117,-0.83663078822688264,0.55548345230369467,-6.0832801046324178E-05,2.0799602305133948,1,0,0
2025-11-18 08:33:30.000,2025-11-18T14:33:30.0000000Z,906,24706.5,24707.25,24702,24704.75,2,1,5,-4,0,-0.00029337973454192297,24733.599999999999,24733.599999999999,24673.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.6246136357166936,24708.64809640804,24712.238792937191,24711.875853075653,24755.011794705119,24736.71320529488,24745.862499999999,-1,12,,6,6,16.506469180762942,0.00057894029469719537,-0.70642245467115239,0.56197274497079408,0.00072038799488625981,1.8809209739780606,1,0,0
2025-11-18 08:34:00.000,2025-11-18T14:34:00.0000000Z,907,24705,24709,24696.5,24697,2,1.5,6.5,-5,0,-0.00065754200681820486,24733.599999999999,24733.599999999999,24673.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.7485154034150252,24705.24926896195,24710.050517872878,24709.440682460521,24755.011794705119,24736.71320529488,24745.862499999999,-1,10,,6,6,17.503709672755367,0.00058255185677358085,-0.66031109689131806,0.48896820246592637,0.00031455156108895719,1.8597387972281438,1,0,0
2025-11-18 08:34:30.000,2025-11-18T14:34:30.0000000Z,908,24696.5,24704.75,24694,24700.25,2,1.5,4.5,-3,0,-0.0003844636226590718,24733.599999999999,24733.599999999999,24673.299999999999,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.8038426677456361,24704.807253117629,24709.392645422402,24708.822545968422,24755.011794705119,24736.71320529488,24745.862499999999,-1,9,,6,6,18.356652861813654,0.0005855623108936012,-0.64319208121156068,0.4581440622972045,6.087724104343591E-05,2.2055593524295296,1,0,0
2025-11-18 08:35:00.000,2025-11-18T14:35:00.0000000Z,909,24699.75,24700.75,24689.75,24692.5,2,1.5,6.5,-5,0,-0.00076887279201990971,24733.599999999999,24733.599999999999,24673.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.8653812454874465,24701.400149245004,24707.111486447939,24705.61803677474,24755.011794705119,24736.71320529488,24745.862499999999,-1,10,,6,6,19.71044256823593,0.0005914456982621327,-0.54108223858172955,0.53926022063594636,0.00058849193867508147,1.853871878107717,1,0,0
2025-11-18 08:35:30.000,2025-11-18T14:35:30.0000000Z,910,24692,24693,24677,24682,2,1.5,6.5,-5,0,-0.0010725054131169435,24733.599999999999,24733.599999999999,24673.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.085979648415643,24696.294336985578,24703.810619257885,24700.954429419795,24755.011794705119,24736.71320529488,24745.862499999999,-1,9,,6,6,22.484077535570911,0.00058615254661661172,-0.43672118518251984,0.52457839971294806,0.0019605652116496176,1.74920796243405,1,0,0
2025-11-18 08:36:00.000,2025-11-18T14:36:00.0000000Z,911,24681.5,24684.75,24672,24676.75,2,1.5,6.5,-5,0,-0.001133385280158674,24733.599999999999,24733.599999999999,24673.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.1778358823573445,24692.034209599769,24700.824120371646,24696.633543535841,24755.011794705119,24736.71320529488,24745.862499999999,-1,10,,6,6,24.733517217318823,0.0005829313531649365,-0.28843183405529599,0.59798994974874164,0.0018173326835607536,0.94708945425637781,1,0,0
2025-11-18 08:36:30.000,2025-11-18T14:36:30.0000000Z,912,24676.75,24683.25,24674.25,24677,2,1.5,6.5,-5,0,-0.0014466216831392701,24733.599999999999,24733.599999999999,24673.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.1785746862787665,24689.428816118816,24698.62431752446,24693.846834828673,24755.011794705119,24736.71320529488,24745.862499999999,-1,9,,6,6,26.538202705982208,0.00057344787645522788,-0.21469694136616679,0.5,0.0011975926358201987,2.7541082329386533,1,0,0
2025-11-18 08:37:00.000,2025-11-18T14:37:00.0000000Z,913,24677.5,24678.5,24665.25,24667.25,8,2.5,6.5,-4,0,-0.0021742647951134664,24733.599999999999,24733.599999999999,24673.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.3084555300694731,24684.007874345149,24694.824495900815,24688.837467862941,24755.011794705119,24736.71320529488,24745.862499999999,-1,10,,7,7,29.188053616817761,0.00056508841138619599,-0.13952307821498988,0.52535496957403693,0.0012279526680062515,1.6873927484467053,1,0,0
2025-11-18 08:37:30.000,2025-11-18T14:37:30.0000000Z,914,24668,24670,24655.75,24660.25,2,2.5,6.5,-4,0,-0.0019325724461712805,24733.599999999999,24733.599999999999,24563.349999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.4581736790671584,24678.671731902228,24690.935314885319,24683.589974290357,24755.011794705119,24736.71320529488,24745.862499999999,-1,9,,7,7,31.99865635447491,0.00057122307289940802,-0.15978404598789048,0.39097363083164138,0.00033477727166668358,1.2486392322890421,1,0,0
2025-11-18 08:38:00.000,2025-11-18T14:38:00.0000000Z,915,24661,24662,24654,24656.25,2,2.5,6.5,-4,0,-0.0020641714476520049,24710.650000000001,24710.650000000001,24601.849999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.384845667542697,24673.933896349754,24687.246464034564,24678.331979432285,24755.011794705119,24736.71320529488,24745.862499999999,-1,9,,7,7,34.35039005740397,0.0005801192518419912,-0.052317401055913579,0.58874239350912905,0.00070983835966495631,4.2095585191213871,1,0,0
2025-11-18 08:38:30.000,2025-11-18T14:38:30.0000000Z,916,24656.5,24660,24651,24652.5,2,2.5,6.5,-4,0,-0.0022866162127160145,24710.650000000001,24710.650000000001,24601.849999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.3789619230690526,24669.305419327484,24683.521177210408,24673.575583545833,24755.011794705119,24736.71320529488,24745.862499999999,-1,9,,7,7,36.701815985885432,0.00057050236556142431,0.046663992112067953,0.56928406466512815,0.00089241347138699302,13.558475842199917,1,0,0
2025-11-18 08:39:00.000,2025-11-18T14:39:00.0000000Z,917,24651.75,24655,24646.25,24646.25,2,2.5,6.5,-4,0,-0.0026001092652920823,24705.75,24705.75,24601.849999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.3407743034111945,24664.386252177032,24679.545237430732,24668.730466836663,24755.011794705119,24736.71320529488,24745.862499999999,-1,9,,7,7,39.123861021840462,0.00056578509927698818,0.089783038816194621,0.51154734411085467,0.00089259450851514874,1.1954784672210597,1,0,0
2025-11-18 08:39:30.000,2025-11-18T14:39:30.0000000Z,918,24646.75,24651.5,24641,24641,2,2.5,6.5,-4,0,-0.0027823025324011778,24705.75,24705.75,24601.849999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.4016373821863777,24659.551561698565,24675.521654727581,24664.244373469333,24755.011794705119,24736.71320529488,24745.862499999999,-1,11,,7,7,41.559201138638514,0.000567307329780821,0.1797781204891985,0.62413394919168796,0.0013186456494836995,0.48187560326142814,1,0,0
2025-11-18 08:40:00.000,2025-11-18T14:40:00.0000000Z,919,24642.5,24651.5,24642.5,24645.5,2,2.5,6.5,-4,0,-0.0024992664096570843,24705.75,24705.75,24601.849999999999,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.3865828027801665,24657.397558745106,24672.897143392984,24661.885498775468,24755.011794705119,24736.71320529488,24745.862499999999,-1,11,,7,7,43.649543909046557,0.00055782921415203337,0.25390530542478212,0.60138976626658058,0.00096324461343472753,2.1258066082162443,1,0,0
2025-11-18 08:40:30.000,2025-11-18T14:40:30.0000000Z,920,24645.25,24662.75,24644.25,24662.75,2,3,4,-1,0,-0.0017000779202380109,24705.75,24705.75,24601.849999999999,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.6784189315763811,24660.883126576573,24673.391066244443,24664.758399020375,24755.011794705119,24736.71320529488,24745.862499999999,-1,9,,5,5,41.638821129000576,0.00056457025397634725,0.20388494754588252,0.40871762476310092,0.00030417017307282846,1.9140907252198991,1,0,0
2025-11-18 08:41:00.000,2025-11-18T14:41:00.0000000Z,921,24662.25,24673,24662.25,24667.75,2,3,4.5,-1.5,1,-0.0011843543750253067,24705.75,24705.75,24601.849999999999,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.7110827449682802,24663.08619447174,24673.39917331413,24667.226719216302,24755.011794705119,24736.71320529488,24745.862499999999,-1,10,,5,5,38.9045246668042,0.00056567907019740228,0.25805585303529877,0.59823120656980233,0.0013693905704779681,1.381357045696056,1,0,0
2025-11-18 08:41:30.000,2025-11-18T14:41:30.0000000Z,922,24668.5,24673.5,24664,24670.75,2,3,4.5,-1.5,1,-0.001194319895547616,24705.75,24705.75,24606.150000000001,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.6776577645804487,24664.85977894795,24673.364558168571,24668.781375373044,24755.011794705119,24736.71320529488,24745.862499999999,-1,10,,5,5,37.575183384145014,0.00056090249578634942,0.32466547115642685,0.65508528111181275,0.0017450413432760108,0.88746353448980697,1,0,0
2025-11-18 08:42:00.000,2025-11-18T14:42:00.0000000Z,923,24671,24673,24657.5,24658,2,2.5,6.5,-4,0,-0.0013971853801761668,24705.75,24705.75,24606.150000000001,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.8547913946499897,24661.633207568982,24670.75727598471,24666.895100298436,24755.011794705119,24736.71320529488,24745.862499999999,-1,10,,7,7,37.41752018911307,0.00055549584478773188,0.43014921469457418,0.77511054958939019,0.0016224712264868428,2.2025531930097855,1,0,0
2025-11-18 08:42:30.000,2025-11-18T14:42:30.0000000Z,924,24657.75,24665.25,24644.5,24665.25,2,3,4,-1,0,-0.00067863220160440806,24705.75,24705.75,24606.150000000001,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.195187237050545,24663.451963217594,24670.902841537187,24667.81608023875,24755.011794705119,24736.71320529488,24745.862499999999,-1,12,,5,5,38.399013085274717,0.00055337943467064291,0.44358556575842423,0.66140240050536936,0.0010645416387858142,1.8024917653708985,1,0,0
2025-11-18 08:43:00.000,2025-11-18T14:43:00.0000000Z,925,24665.5,24669,24659.25,24667.75,2,3,4.5,-1.5,0,-0.00036471577497036684,24705.75,24705.75,24606.150000000001,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.161458773593306,24664.56813519456,24670.796448465619,24668.362864191,24755.011794705119,24736.71320529488,24745.862499999999,-1,12,,5,5,37.622970401476898,0.00055883078263634805,0.36660733386404681,0.51295009475678666,0.00017228274638966302,1.2098137470691535,1,0,0
2025-11-18 08:43:30.000,2025-11-18T14:43:30.0000000Z,926,24667.75,24669.5,24653.25,24657.75,2,3,6,-3,0,-0.00078007861571503833,24705.75,24705.75,24606.150000000001,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.354687925584642,24661.795416398854,24668.668442035785,24666.470291352802,24755.011794705119,24736.71320529488,24745.862499999999,-1,12,,7,7,38.051755528996082,0.00055651042365876581,0.37522197814704505,0.64876816171825602,0.00087177771695607655,2.1502901828929777,1,0,0
2025-11-18 08:44:00.000,2025-11-18T14:44:00.0000000Z,927,24657.5,24662.25,24655.5,24657.5,2,3,6,-3,0,-0.00039526092288358046,24703.400000000001,24703.400000000001,24611.599999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.2356427725096,24661.10534068997,24667.652399937142,24665.536233082246,24755.011794705119,24736.71320529488,24745.862499999999,-1,9,,6,6,38.103256350437896,0.00054973724241575664,0.38983607191477671,0.67087807959570445,0.00084128158606918779,1.6068657115789806,1,0,0
2025-11-18 08:44:30.000,2025-11-18T14:44:30.0000000Z,928,24658,24661.5,24649.25,24659.25,2,3,4,-1,0,-4.0551089303636418E-05,24703.400000000001,24703.400000000001,24611.599999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.331399124537057,24660.635774614108,24666.793214455596,24664.488986465796,24755.011794705119,24736.71320529488,24745.862499999999,-1,9,,6,6,38.882930815757781,0.00055294340778083413,0.31385634088025066,0.52242577384712174,0.00090258199298217149,1.7648215729634134,1,0,0
2025-11-18 08:45:00.000,2025-11-18T14:45:00.0000000Z,929,24657.5,24657.75,24647,24652,2,2.5,6.5,-4,0,-0.00017237008871989859,24703.400000000001,24703.400000000001,24611.599999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.333685820385822,24658.201997411543,24664.886604462092,24661.981189172635,24755.011794705119,24736.71320529488,24745.862499999999,-1,8,,6,6,39.50522183667136,0.00055221436414207411,0.21438773202335601,0.44346178142766285,-0.00014186696931620121,2.0395663256230852,1,0,0
2025-11-18 08:45:30.000,2025-11-18T14:45:30.0000000Z,930,24651.75,24658.5,24649.75,24658.5,2,3.5,4,-0.5,0,0.00024338302403407362,24703.400000000001,24703.400000000001,24611.599999999999,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.263118515261851,24659.260311931757,24664.859989071148,24662.364951338113,24755.011794705119,24736.71320529488,24745.862499999999,-1,9,,7,7,39.730259237807658,0.00054221990757193745,0.14889711371157879,0.46270543615675369,-0.00021277242469375969,1.9555644948170523,1,0,0
