ts_local,event_type,bar_index,signal_type,action_reason,notes
2025-11-18 22:19:00.000,LOGGED,2557,BEAR,Written to signals CSV,"price=24724.50,netflow=1.00"
2025-11-18 22:22:00.000,PLOT,2563,BULL,Triangle drawn on chart,netflow=1.00
2025-11-18 22:22:30.000,LOGGED,2564,BULL,Written to signals CSV,"price=24723.75,netflow=1.00"
2025-11-18 22:22:30.000,PLOT,2564,BEAR,Triangle drawn on chart,netflow=3.04
2025-11-18 22:23:00.000,LOGGED,2565,BEAR,Written to signals CSV,"price=24726.00,netflow=3.04"
2025-11-18 22:41:30.000,PLOT,2602,BULL,Triangle drawn on chart,netflow=-2.50
2025-11-18 22:42:00.000,LOGGED,2603,BULL,Written to signals CSV,"price=24667.00,netflow=-2.50"
2025-11-18 22:42:00.000,PLOT,2603,BEAR,Triangle drawn on chart,netflow=-2.00
2025-11-18 22:42:30.000,LOGGED,2604,BEAR,Written to signals CSV,"price=24672.50,netflow=-2.00"
2025-11-18 22:52:00.000,PLOT,2623,BULL,Triangle drawn on chart,netflow=-0.50
2025-11-18 22:52:30.000,LOGGED,2624,BULL,Written to signals CSV,"price=24663.25,netflow=-0.50"
2025-11-18 22:52:30.000,PLOT,2624,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-18 22:53:00.000,LOGGED,2625,BEAR,Written to signals CSV,"price=24668.00,netflow=-0.50"
2025-11-18 23:29:00.000,PLOT,2697,BULL,Triangle drawn on chart,netflow=0.85
2025-11-18 23:29:30.000,LOGGED,2698,BULL,Written to signals CSV,"price=24557.75,netflow=0.85"
2025-11-18 23:30:00.000,PLOT,2699,BEAR,Triangle drawn on chart,netflow=0.73
2025-11-18 23:30:30.000,LOGGED,2700,BEAR,Written to signals CSV,"price=24550.50,netflow=0.73"
2025-11-18 23:38:30.000,PLOT,2716,BULL,Triangle drawn on chart,netflow=2.05
2025-11-18 23:39:00.000,LOGGED,2717,BULL,Written to signals CSV,"price=24557.25,netflow=2.05"
2025-11-18 23:40:30.000,PLOT,2720,BEAR,Triangle drawn on chart,netflow=0.23
2025-11-18 23:41:00.000,LOGGED,2721,BEAR,Written to signals CSV,"price=24551.50,netflow=0.23"
2025-11-18 23:52:00.000,PLOT,2743,BULL,Triangle drawn on chart,netflow=1.80
2025-11-18 23:52:30.000,LOGGED,2744,BULL,Written to signals CSV,"price=24552.00,netflow=1.80"
2025-11-18 23:53:30.000,PLOT,2746,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-18 23:54:00.000,LOGGED,2747,BEAR,Written to signals CSV,"price=24540.75,netflow=-4.00"
