ts_local,bar_time_utc,bar_index,open,high,low,close,vpm,attract,objection,netflow,ema_color,momentum,supertrend,upper_band,lower_band,bull_cross,bear_cross,bull_cross_raw,bear_cross_raw,bull_reason,bear_reason,realtime_state,realtime_reason,regime,atr30,ema10,ema20,energy_ema_first,range_max,range_min,range_mid,range_os,range_count,score_bull,score_bear,adx,atr_ratio,ema_spread,price_to_band,momentum_ext,curvature_ratio,range_break,exit_long,exit_short
2025-11-19 04:24:00.000,2025-11-19T10:24:00.0000000Z,407,24596.5,24599,24592,24595,2,3.5,6,-2.5,0,-0.00078206729841453625,24575.299999999999,24624.650000000001,24575.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BULL,9.2327223594082408,24600.230294798705,24603.172861160885,24603.118570966435,24619.521474358975,24599.753525641026,24609.637500000001,-1,3,678.08406934101902,5,5,19.985923240973683,0.0003778616656109385,-0.53776613635510928,0.38824577025823898,-0.00015276193579925044,1.3364470463759028,1,0,0
2025-11-19 04:24:30.000,2025-11-19T10:24:30.0000000Z,408,24597,24600.75,24591.25,24600.25,2,3.5,1.5,2,0,-0.00090364504010559453,24575.299999999999,24624.650000000001,24575.299999999999,0,0,0,0,[NETFLOW-BULL] emaColor=0 net=2.00|[RT-FLAT],[RT-FLAT],FLAT,NONE_UP|diff=3.25|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,9.1916316140946321,24600.853712273318,24603.245967354182,24603.294856773151,24619.521474358975,24599.753525641026,24609.637500000001,-1,3,954.27826844956826,3,3,18.668752618725396,0.0003933916435949783,-0.63280266549220432,0.072128227960809074,-0.00089618510295944758,2.0305538030155978,0,0,0
2025-11-19 04:25:00.000,2025-11-19T10:25:00.0000000Z,409,24601,24606.5,24601,24606.5,2,4.5,1.5,3,8,-0.00052803671886106547,24575.299999999999,24624.650000000001,24575.299999999999,1,0,0,0,[RT-BULL]|[RT-PLOT],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,9.0707994491803667,24602.653037314532,24604.005988603898,24604.765885418521,24619.521474358975,24599.753525641026,24609.637500000001,-1,5,1602.4077345219343,1,1,17.950992672893488,0.00042045150634279491,-0.86865953699478404,-0.36420302760465756,-0.0014976312974377261,1.8472964099933948,0,0,0
2025-11-19 04:25:30.000,2025-11-19T10:25:30.0000000Z,410,24606.25,24610.75,24604.75,24605.5,2,4.5,3.5,1,3,-0.00036563814012066057,24575.299999999999,24624.650000000001,24575.299999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-0.75|BULL_FAIL:obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,8.9620505786521338,24603.013642100319,24604.059840029375,24605.582708334819,24619.521474358975,24599.753525641026,24609.637500000001,-1,7,1142.2718230146229,2,2,18.400611086086155,0.00043600564309817096,-0.85536028431771183,0.72638990046128016,-0.00086580968484527472,3.0140342308486896,0,0,0
2025-11-19 04:26:00.000,2025-11-19T10:26:00.0000000Z,411,24605.25,24610.75,24602,24606.75,2,4,1.5,2.5,6,-0.00024377609165981046,24575.299999999999,24624.650000000001,24575.299999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_UP|diff=1.50|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,8.9372044482526185,24603.916120396127,24604.445297441544,24606.696166667862,24619.521474358975,24599.753525641026,24609.637500000001,-1,9,839.51454867641542,1,1,17.247605356069819,0.00043374570699083678,-0.87700147752547786,0.5108514190317287,-0.00094730730445234429,1.0327060899269247,0,0,0
2025-11-19 04:26:30.000,2025-11-19T10:26:30.0000000Z,412,24606.75,24612.25,24604.75,24610.25,2,5,1.5,3.5,15,0.00017272210030073966,24575.299999999999,24624.650000000001,24575.299999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.8809642999775313,24605.588396026582,24605.299713558219,24608.28693333429,24619.521474358975,24599.753525641026,24609.637500000001,-1,11,915.00969911761035,1,1,17.092986186939228,0.00044052044296716329,-0.93351165945544723,0.435726210350593,-0.0018122212946183136,1.612815689717457,0,0,0
2025-11-19 04:27:00.000,2025-11-19T10:27:00.0000000Z,413,24610.25,24622,24610.25,24621.25,2,7.4015246886915467,1,6.4015246886915467,15,0.00070110551129897575,24575.299999999999,24624.650000000001,24575.299999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.9718766010893898,24610.026869476293,24607.742824738612,24612.709546667436,24619.521474358975,24599.753525641026,24609.637500000001,1,11,948.0064660784069,6,6,19.122936288731609,0.00043953887534232597,-1.0175401926846388,0.40585408475317108,-0.0024323224099328314,1.7826893369091688,1,0,0
2025-11-19 04:27:30.000,2025-11-19T10:27:30.0000000Z,414,24621,24621,24615,24619,2,7.1904425308981788,0,7.1904425308981788,15,0.00069100073164783346,24578.200000000001,24624.650000000001,24578.200000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.8744807143864115,24611.406281637624,24608.666410591173,24614.017637333949,24619.521474358975,24599.753525641026,24609.637500000001,1,11,1144.6709773856046,3,3,19.859425672424273,0.0004388212164145061,-1.0581046073648888,0.41022280471822131,-0.0019650566099209906,2.6425960918105376,0,0,0
2025-11-19 04:28:00.000,2025-11-19T10:28:00.0000000Z,415,24619.25,24629,24618.25,24626.25,2,8.0881691087380254,1,7.0881691087380254,15,0.0010263810414210804,24578.200000000001,24624.650000000001,24578.200000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.9169980239068654,24615.146461835742,24610.944212757091,24618.024109867161,24619.521474358975,24599.753525641026,24609.637500000001,1,15,1171.5584293681809,6,6,22.078139323363832,0.00044707137956278393,-0.94166992506920866,0.52817824377457701,-0.0013542409123307199,1.6343891692429724,1,0,0
2025-11-19 04:28:30.000,2025-11-19T10:28:30.0000000Z,416,24626.25,24635,24623.5,24629.25,2,7.9393001174908839,0,7.9393001174908839,15,0.001321312775061746,24578.200000000001,24707.450000000001,24578.200000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,9.0153203119988579,24618.020658857342,24612.874695895869,24621.519287893731,24619.521474358975,24599.753525641026,24609.637500000001,1,16,1287.4833973565651,6,6,24.325246729703593,0.00044297254343938765,-0.82993128411076511,0.52107279693487263,-0.00080471010063969356,0.024701173728749547,1,0,0
2025-11-19 04:29:00.000,2025-11-19T10:29:00.0000000Z,417,24628.5,24629.25,24618,24620,2,6.912668892880184,2.5,4.412668892880184,14,0.00081300813008130081,24578.200000000001,24696.5,24578.200000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,9.0531429682655631,24617.116076255177,24612.820869982883,24621.335430314986,24619.521474358975,24599.753525641026,24609.637500000001,1,16,1056.3222649043769,5,5,23.928068163712599,0.00043773942215892227,-0.74329022267070322,0.5,-0.00082509931751044104,2.1002350998949311,1,0,0
2025-11-19 04:29:30.000,2025-11-19T10:29:30.0000000Z,418,24620,24625.25,24618.25,24621.75,2,7.4365151902797564,0,7.4365151902797564,14,0.00073159579332418838,24578.200000000001,24669.349999999999,24578.200000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.9852604248789323,24618.264392969108,24613.845866492451,24622.308344251993,24619.521474358975,24599.753525641026,24609.637500000001,1,15,927.32595438069575,5,5,24.540514442953359,0.00043886517903002928,-0.69557081617258165,0.45010504201680518,-0.00095758119066052729,2.0175252510890287,1,0,0
2025-11-19 04:30:00.000,2025-11-19T10:30:00.0000000Z,419,24622,24626.25,24621.75,24625,2,7.5377355454276174,0,7.5377355454276174,15,0.0011383502053095905,24594.400000000001,24655.599999999999,24594.400000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.8560295218274145,24620.117147966463,24615.261906418338,24623.726675401595,24619.521474358975,24599.753525641026,24609.637500000001,1,13,775.55063625379717,5,5,25.302057211828263,0.00044380081313068041,-0.57644340778139969,0.53676470588235403,-0.0005195916620820344,1.8789989910233083,1,0,0
2025-11-19 04:30:30.000,2025-11-19T10:30:30.0000000Z,420,24626,24629.5,24623.75,24624.75,2,7.5798176253278857,2,5.5798176253278857,15,0.001128186364190755,24594.400000000001,24655.599999999999,24594.400000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.7388840933220546,24620.63717065024,24615.986396056505,24624.341340321276,24619.521474358975,24599.753525641026,24609.637500000001,1,12,1017.7004241691982,5,5,26.53257364694889,0.00044723242771365024,-0.4270612905146019,0.60766806722689404,-0.00030562347188264059,2.2261834904859255,1,0,0
2025-11-19 04:31:00.000,2025-11-19T10:31:00.0000000Z,421,24624,24634.75,24623.25,24634,2,8.319207522745188,0,8.319207522745188,15,0.0015856881479975604,24594.400000000001,24655.599999999999,24594.400000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.8189768457668762,24624.418015655981,24618.492226817561,24627.843072257027,24619.521474358975,24599.753525641026,24609.637500000001,1,11,828.68917166835433,5,5,28.272676129396991,0.00044517828785999681,-0.29009895719060724,0.63918067226891184,-0.00035649897633865366,1.8931601088668493,1,0,0
2025-11-19 04:31:30.000,2025-11-19T10:31:30.0000000Z,422,24633.25,24643.75,24631,24638,2,9,0,9,15,0.0015345372506376967,24594.400000000001,24655.599999999999,24594.400000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.9450109509079798,24627.775897106956,24620.854645125186,24631.754457805622,24619.521474358975,24599.753525641026,24609.637500000001,1,10,920.45944777890281,6,6,30.694420493099649,0.00044191842471680797,-0.19760057625418195,0.61554845580405337,0.00029559863820765296,1.2425284726079178,1,0,0
2025-11-19 04:32:00.000,2025-11-19T10:32:00.0000000Z,423,24639,24642,24637.25,24638.5,2,9.5,2,7.5,15,0.0013004693881697926,24606.200000000001,24655.599999999999,24606.200000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.7926772525443813,24629.787717467672,24622.563499784465,24633.733566244504,24619.521474358975,24599.753525641026,24609.637500000001,1,10,868.97296518593521,6,6,32.347847975948234,0.00044124909490781457,-0.18433461329415535,0.53567625133120811,0.00098971512529589427,2.949280516662832,1,0,0
2025-11-19 04:32:30.000,2025-11-19T10:32:30.0000000Z,424,24639.25,24644,24639,24641.75,2,9.5,0,9.5,15,0.0014732478510902033,24607.75,24655.599999999999,24607.75,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.660976899681792,24632.380033299996,24624.630014544218,24636.146852995604,24619.521474358975,24599.753525641026,24609.637500000001,1,9,728.87086567951246,6,6,34.139218775768839,0.00043458900400561277,-0.12490954133154868,0.52040816326531136,0.00040779292275382558,1.1648745159890097,1,0,0
2025-11-19 04:33:00.000,2025-11-19T10:33:00.0000000Z,425,24642,24644.5,24640.25,24642.5,2,9.5,0,9.5,15,0.0014528533837260102,24613.599999999999,24655.599999999999,24613.599999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.5344998919146224,24634.112589228924,24626.27976372595,24637.617482396483,24619.521474358975,24599.753525641026,24609.637500000001,1,9,693.24724378634164,6,6,35.744803226958268,0.00043021883956824073,-0.0426068131781683,0.57461734693878219,0.0006729200652528548,2.7722466541622564,1,0,0
2025-11-19 04:33:30.000,2025-11-19T10:33:30.0000000Z,426,24641.5,24647.25,24638.25,24642,2,10,2,8,15,0.001290112859479282,24613.599999999999,24655.599999999999,24613.599999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.5411276732952466,24635.80286226168,24627.915251080849,24639.613985917189,24619.521474358975,24599.753525641026,24609.637500000001,1,9,1032.8314958575611,7,7,37.564788877111482,0.00043140888778634773,0.062852230035992968,0.64158163265306978,0.0012545387785076088,2.1924295484230227,1,0,0
2025-11-19 04:34:00.000,2025-11-19T10:34:00.0000000Z,427,24643,24645.75,24641.75,24645,2,9.5,0,9.5,15,0.00096461390059399913,24617.799999999999,24655.599999999999,24617.799999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.3697567508520709,24637.681680693437,24629.667086578815,24641.031188733756,24619.521474358975,24599.753525641026,24609.637500000001,1,9,729.6654416828186,6,6,39.081153977872638,0.00042755487157339009,0.1409968346633276,0.64158163265306978,0.0014894767447791799,1.7920122107264307,1,0,0
2025-11-19 04:34:30.000,2025-11-19T10:34:30.0000000Z,428,24644.5,24647.5,24638.25,24640,2,9,2.5,6.5,14,0.00085299971566676143,24617.799999999999,24655.599999999999,24617.799999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.3727093036014466,24637.433771807027,24630.263418469272,24641.304950987003,24619.521474358975,24599.753525641026,24609.637500000001,1,10,723.33251667743468,6,6,38.71682730418356,0.00042561382187080078,0.15546422295603202,0.57780612244898644,0.00126500923252706,1.9610984050285121,1,0,0
2025-11-19 04:35:00.000,2025-11-19T10:35:00.0000000Z,429,24640,24642.5,24635.25,24638,2,8,3,5,13,0.00047713314044972339,24617.799999999999,24655.599999999999,24617.799999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.3355634379258419,24637.284656271862,24630.851709680814,24641.093960789607,24619.521474358975,24599.753525641026,24609.637500000001,1,8,575.77723334051211,6,6,37.833031423614102,0.00042166704827684679,0.1394224647995406,0.53954081632653639,0.00059137208519836459,1.6435261045258758,1,0,0
2025-11-19 04:35:30.000,2025-11-19T10:35:30.0000000Z,430,24638.25,24644,24637,24642.75,2,9,0.5,8.5,15,0.00054812874935290356,24617.799999999999,24655.599999999999,24617.799999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.308544656661649,24638.76595843731,24632.277397194204,24642.145168631687,24619.521474358975,24599.753525641026,24609.637500000001,1,8,554.51815556034148,6,6,38.005435135791153,0.000420656037598851,0.057243973925329178,0.43750000000000289,0.00010194407348128816,2.2151787514266732,1,0,0
2025-11-19 04:36:00.000,2025-11-19T10:36:00.0000000Z,431,24641.75,24644,24641.25,24643.25,2,9,0.5,8.5,15,0.00094435418359057677,24624.549999999999,24655.599999999999,24624.549999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.1296487236618162,24639.577106490025,24633.332611066864,24642.476134905352,24619.521474358975,24599.753525641026,24609.637500000001,1,8,658.56765926244998,6,6,38.011668910477177,0.0004196912236759297,-0.076396643174005921,0.32908163265306112,-0.00020389646137691279,1.4377519457506902,1,0,0
2025-11-19 04:36:30.000,2025-11-19T10:36:30.0000000Z,432,24642,24643.5,24638,24639.25,2,8.5,3,5.5,12,0.00071075370353447661,24624.549999999999,24655.599999999999,24624.549999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.0122715439842018,24639.199450764565,24633.706829514012,24642.170907924283,24619.521474358975,24599.753525641026,24609.637500000001,1,8,627.93399506385549,6,6,36.434676325128507,0.00041688835183108599,-0.1604498710304593,0.35140306122449028,6.1180789232181094E-05,1.8332744943512711,1,0,0
2025-11-19 04:37:00.000,2025-11-19T10:37:00.0000000Z,433,24639.75,24641.5,24631.5,24633.25,2,8.2756827688365888,3,5.2756827688365888,8,0.00033502538071065991,24624.549999999999,24655.599999999999,24624.549999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.059640270295839,24637.19624484043,24633.127040762109,24640.716726339426,24619.521474358975,24599.753525641026,24609.637500000001,1,8,749.28933004257033,5,5,33.08196551012977,0.00042179257659496323,-0.26935634219121685,0.27168367346938604,-0.00053005514612193311,1.7334001165620854,1,0,0
2025-11-19 04:37:30.000,2025-11-19T10:37:30.0000000Z,434,24633.5,24636,24628.5,24634,2,7.9862096364488915,1,6.9862096364488915,9,0.0003756383313536178,24624.549999999999,24655.599999999999,24624.549999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.0579300390637556,24636.871307762001,24633.348501732613,24639.973381071541,24619.521474358975,24599.753525641026,24609.637500000001,1,7,741.97066447282475,5,5,30.255096542951911,0.00042022559638889837,-0.30586703456352199,0.33545918367346944,-0.000601243248751656,4.7132421018189934,1,0,0
2025-11-19 04:38:00.000,2025-11-19T10:38:00.0000000Z,435,24635,24645.75,24633.75,24643.5,2,9.0165367248112567,0.5,8.5165367248112567,15,0.0003856458553219128,24624.549999999999,24655.599999999999,24624.549999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.160443482206075,24639.250078251556,24635.000118347649,24642.298704857232,24619.521474358975,24599.753525641026,24609.637500000001,1,9,819.53599853743879,7,7,30.780646940258212,0.00042506805033583719,-0.39808638340780383,0.22066326530611932,-0.001090256974587842,2.074860350491103,1,0,0
2025-11-19 04:38:30.000,2025-11-19T10:38:30.0000000Z,436,24643,24649,24635,24637,2,7.2997516534888574,3,4.2997516534888574,10,-4.0587710041399465E-05,24624.549999999999,24655.599999999999,24624.549999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.3484286994658738,24637.81204749507,24634.602147892772,24642.048963885787,24619.521474358975,24599.753525641026,24609.637500000001,1,9,877.91288791384818,5,5,30.713892507821043,0.00042979525877470741,-0.38893546431340792,0.32589285714285693,-0.00068273296988841906,1.9463990551373509,1,0,0
2025-11-19 04:39:00.000,2025-11-19T10:39:00.0000000Z,437,24636.25,24639.25,24630.75,24638.5,2,5.6867545950946274,1,4.6867545950946274,11,0,24624.549999999999,24655.599999999999,24624.549999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.3198699650392314,24638.271840512494,24635.167249454003,24641.819171108633,24619.521474358975,24599.753525641026,24609.637500000001,1,10,830.83081416478774,5,5,28.832912381895721,0.00043635568297082262,-0.28797134052595008,0.4598214285714321,5.0965801946893634E-05,2.7294456010770216,1,0,0
2025-11-19 04:39:30.000,2025-11-19T10:39:30.0000000Z,438,24638.5,24645.25,24638,24643,2,6.7243835184312744,0.5,6.2243835184312744,14,5.0726916716548133E-05,24624.549999999999,24655.599999999999,24624.549999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.2844854106490349,24639.755472816007,24636.277171274713,24643.085336886907,24619.521474358975,24599.753525641026,24609.637500000001,1,7,716.77609833208078,5,5,29.146861899727448,0.00043797586681602673,-0.14738336017204121,0.56186224489796555,0.00013247867602849311,2.0603298585977816,1,0,0
2025-11-19 04:40:00.000,2025-11-19T10:40:00.0000000Z,439,24642.75,24643.75,24635.25,24637.5,2,5.5597913104640639,3,2.5597913104640639,9,-0.00020290149132596124,24624.549999999999,24655.599999999999,24624.549999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.2991692302940692,24638.428031477561,24635.869821629502,24641.978269509527,24619.521474358975,24599.753525641026,24609.637500000001,1,8,969.40628777694269,3,3,27.870231482824245,0.00044949719240158548,-0.026810507283291068,0.5841836734693947,3.0566706743015509E-05,1.9363001311649077,1,0,0
2025-11-19 04:40:30.000,2025-11-19T10:40:30.0000000Z,440,24636.75,24638.25,24631.75,24635.75,2,4.37328142651796,1.5,2.87328142651796,7,-0.00025363201038876716,24624.549999999999,24655.599999999999,24624.549999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-1.00|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00&ema>6,BULL,8.224474700395378,24637.701447241969,24635.724623197668,24640.872615607626,24649.068877551021,24629.681122448979,24639.375,0,8,623.60419185129524,1,1,26.018937137922592,0.00044608829231280653,0.04870236090673459,0.56505102040816968,-0.00024448134301751099,1.4440675936748861,0,0,0
2025-11-19 04:41:00.000,2025-11-19T10:41:00.0000000Z,441,24635.25,24638.25,24630,24636.75,2,3.7450460386928266,1.5,2.2450460386928266,8,-0.00033475349969567863,24624.549999999999,24655.599999999999,24624.549999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.2083810992710866,24637.706142784751,24635.927720308093,24640.478092486104,24649.068877551021,24629.681122448979,24639.375,0,9,531.73612790086349,1,1,24.297309914607069,0.00044062535395867448,0.15121258497623438,0.62672811059908318,-1.0186722625729624E-05,2.9604296656347686,0,0,0
2025-11-19 04:41:30.000,2025-11-19T10:41:30.0000000Z,442,24636.5,24640.5,24633.75,24637,2,3.6486773382995494,3.5,0.14867733829954943,8,-0.00012175324675324675,24624.549999999999,24655.599999999999,24624.549999999999,0,0,0,0,,[RT-FLAT],FLAT,FLAT|diff=0.50|BULL_FAIL:net<1.00&obj>3.00|BEAR_FAIL:net>-0.50&obj<4.00&ema>6,BULL,8.1442128404064942,24637.652133352814,24636.07292608374,24640.422473988889,24649.068877551021,24629.681122448979,24639.375,0,10,587.37964082279791,1,1,23.566693757026762,0.00043778233644156184,0.24360436893626994,0.65635286372614166,0.0002852863561800157,6.3437252114942222,0,0,0
2025-11-19 04:42:00.000,2025-11-19T10:42:00.0000000Z,443,24637,24641.5,24636.25,24637.5,2,3.5850904443088458,3.5,0.085090444308845825,8,-2.0293855020699733E-05,24624.549999999999,24655.599999999999,24624.549999999999,0,0,0,0,,[RT-FLAT],FLAT,FLAT|diff=0.50|BULL_FAIL:net<1.00&obj>3.00|BEAR_FAIL:net>-0.50&obj<4.00&ema>6,BULL,8.0502390790596117,24637.744307453951,24636.275731309324,24640.607979191111,24649.068877551021,24629.681122448979,24639.375,0,10,550.69753832630977,1,1,22.866721927349552,0.00044584378659150766,0.19480446791605416,0.47860434496379117,-0.00014266062057369949,3.296489590572989,0,0,0
2025-11-19 04:42:30.000,2025-11-19T10:42:30.0000000Z,444,24637.75,24637.75,24633.75,24635.25,2,3.4594823158330659,3.5,-0.040517684166934131,6,-0.0003043491493441276,24624.549999999999,24655.599999999999,24624.549999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-2.50|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.9277311097576248,24636.782532544967,24635.891194540636,24639.386383352892,24649.068877551021,24629.681122448979,24639.375,0,10,398.24280332865095,1,1,21.225320224914533,0.00044384632356754897,0.17904503983404713,0.51152073732718939,0.00028541430945027167,1.7503070811525823,0,0,0
2025-11-19 04:43:00.000,2025-11-19T10:43:00.0000000Z,445,24634.5,24635,24630.75,24632.75,2,3.2756168718652803,3.5,-0.22438312813471972,3,-0.00042608016393941544,24624.549999999999,24655.599999999999,24624.549999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-1.75|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.7926400727657041,24635.743559685547,24635.417429981211,24638.089106682313,24649.068877551021,24629.681122448979,24639.375,0,10,429.05075777465618,1,1,19.527913102222893,0.00044560504520660594,0.20255693076613476,0.57735352205398582,0.00083614597885162492,1.6165604830084941,0,0,0
2025-11-19 04:43:30.000,2025-11-19T10:43:30.0000000Z,446,24632.5,24639.5,24629.75,24636.25,2,3.7407622685609114,1.5,2.2407622685609114,7,-0.00012175695282932719,24624.549999999999,24655.599999999999,24624.549999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_UP|diff=3.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00&ema>6,BULL,7.8556631814512921,24636.302581891479,24635.772232568033,24638.741285345855,24649.068877551021,24629.681122448979,24639.375,0,10,382.03383851643747,1,1,19.212090135474821,0.00043987627230438901,0.23985972797367175,0.60794701986756894,0.00086667482360618293,2.1655832752392539,0,0,0
2025-11-19 04:44:00.000,2025-11-19T10:44:00.0000000Z,447,24635.75,24636,24630.25,24633.25,2,3.6171411530356954,1.5,2.1171411530356954,3,0,24624.549999999999,24655.599999999999,24624.549999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-2.50|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.7876966309584699,24635.466575266582,24635.364219488991,24637.783028276684,24649.068877551021,24629.681122448979,24639.375,0,10,456.91144789984719,1,1,18.448188819703411,0.00043882367962388156,0.24996517147098868,0.58807947019869478,0.0010606725071646388,1.8533726753743742,0,0,0
