Timestamp,Bar,Open,High,Low,Close,PNL,CandleType
2025-12-04 03:46:00,331,25649.50,25651.25,25648.50,25650.00,0.50,good
2025-12-04 03:46:30,332,25649.75,25650.25,25646.25,25646.75,-3.00,bad
2025-12-04 03:47:00,333,25648.00,25649.00,25646.00,25646.00,-2.00,bad
2025-12-04 03:47:30,334,25646.25,25648.00,25643.00,25646.00,-0.25,bad
2025-12-04 03:48:00,335,25645.75,25647.25,25644.50,25646.25,0.50,good
2025-12-04 03:48:30,336,25645.75,25646.75,25643.50,25643.50,-2.25,bad
2025-12-04 03:49:00,337,25643.75,25645.50,25643.75,25645.25,1.50,good
2025-12-04 03:49:30,338,25645.00,25645.75,25643.00,25645.00,0.00,good and bad
2025-12-04 03:50:00,339,25644.00,25645.50,25643.25,25643.50,-0.50,bad
2025-12-04 03:50:30,340,25643.50,25645.00,25642.75,25644.00,0.50,good
2025-12-04 03:51:00,341,25644.25,25645.75,25644.00,25645.75,1.50,good
2025-12-04 03:51:30,342,25645.00,25645.00,25641.25,25641.75,-3.25,bad
2025-12-04 03:52:00,343,25641.50,25642.50,25641.00,25641.50,0.00,good and bad
2025-12-04 03:52:30,344,25641.75,25644.25,25639.75,25644.00,2.25,good
2025-12-04 03:53:00,345,25644.25,25644.75,25643.50,25644.50,0.25,good
2025-12-04 03:53:30,346,25644.75,25645.00,25642.50,25645.00,0.25,good
2025-12-04 03:54:00,347,25645.00,25645.00,25643.00,25644.25,-0.75,bad
2025-12-04 03:54:30,348,25644.25,25644.50,25643.25,25644.00,-0.25,bad
2025-12-04 03:55:00,349,25643.50,25643.50,25641.50,25642.50,-1.00,bad
2025-12-04 03:55:30,350,25642.75,25644.25,25640.25,25641.25,-1.50,bad
2025-12-04 03:56:00,351,25641.75,25642.00,25633.25,25635.00,-6.75,bad
2025-12-04 03:56:30,352,25635.25,25638.00,25633.25,25636.25,1.00,good
2025-12-04 03:57:00,353,25636.25,25641.00,25636.25,25639.25,3.00,good
2025-12-04 03:57:30,354,25639.75,25642.75,25639.75,25640.75,1.00,good
2025-12-04 03:58:00,355,25640.75,25642.75,25640.75,25642.00,1.25,good
2025-12-04 03:58:30,356,25642.25,25643.50,25640.75,25640.75,-1.50,bad
2025-12-04 03:59:00,357,25641.00,25643.25,25640.75,25642.00,1.00,good
2025-12-04 03:59:30,358,25641.50,25641.50,25637.50,25638.50,-3.00,bad
2025-12-04 04:00:00,359,25638.75,25642.00,25638.75,25641.75,3.00,good
2025-12-04 04:00:30,360,25641.75,25641.75,25638.00,25640.75,-1.00,bad
2025-12-04 04:01:00,361,25640.75,25640.75,25634.00,25636.50,-4.25,bad
2025-12-04 04:01:30,362,25636.50,25638.00,25633.50,25634.00,-2.50,bad
2025-12-04 04:02:00,363,25633.75,25638.25,25633.50,25637.50,3.75,good
2025-12-04 04:02:30,364,25637.25,25637.75,25635.50,25636.75,-0.50,bad
2025-12-04 04:03:00,365,25637.75,25642.50,25637.50,25642.25,4.50,good
2025-12-04 04:03:30,366,25642.25,25647.50,25641.75,25647.00,4.75,good
2025-12-04 04:04:00,367,25647.00,25647.25,25644.00,25644.75,-2.25,bad
2025-12-04 04:04:30,368,25644.50,25645.75,25642.50,25644.25,-0.25,bad
2025-12-04 04:05:00,369,25644.25,25647.25,25640.75,25646.25,2.00,good
2025-12-04 04:05:30,370,25645.75,25649.25,25644.25,25648.25,2.50,good
2025-12-04 04:06:00,371,25648.50,25650.00,25640.75,25642.00,-6.50,bad
2025-12-04 04:06:30,372,25642.00,25643.50,25640.50,25642.75,0.75,good
2025-12-04 04:07:00,373,25642.50,25643.75,25640.25,25642.50,0.00,good and bad
2025-12-04 04:07:30,374,25642.25,25642.25,25639.50,25641.00,-1.25,bad
2025-12-04 04:08:00,375,25640.25,25641.50,25639.50,25640.75,0.50,good
2025-12-04 04:08:30,376,25640.50,25640.50,25637.00,25637.25,-3.25,bad
2025-12-04 04:09:00,377,25638.00,25638.75,25637.00,25638.00,0.00,good and bad
2025-12-04 04:09:30,378,25637.75,25639.00,25636.75,25637.50,-0.25,bad
2025-12-04 04:10:00,379,25636.75,25638.75,25636.75,25637.25,0.50,good
2025-12-04 04:10:30,380,25638.00,25638.00,25631.00,25633.00,-5.00,bad
2025-12-04 04:11:00,381,25632.50,25635.75,25631.25,25635.75,3.25,good
2025-12-04 04:11:30,382,25636.00,25637.00,25634.25,25634.25,-1.75,bad
2025-12-04 04:12:00,383,25634.50,25635.75,25633.00,25635.00,0.50,good
2025-12-04 04:12:30,384,25635.50,25636.00,25629.00,25629.75,-5.75,bad
2025-12-04 04:13:00,385,25629.75,25630.50,25624.00,25625.50,-4.25,bad
2025-12-04 04:13:30,386,25625.50,25627.50,25625.00,25626.75,1.25,good
2025-12-04 04:14:00,387,25626.50,25628.25,25623.00,25625.00,-1.50,bad
2025-12-04 04:14:30,388,25625.00,25628.00,25624.00,25627.00,2.00,good
2025-12-04 04:15:00,389,25626.75,25628.00,25625.00,25626.25,-0.50,bad
2025-12-04 04:15:30,390,25626.00,25627.75,25624.00,25627.75,1.75,good
2025-12-04 04:16:00,391,25627.75,25628.50,25625.50,25626.00,-1.75,bad
2025-12-04 04:16:30,392,25626.25,25630.25,25625.00,25630.00,3.75,good
2025-12-04 04:17:00,393,25629.50,25632.00,25629.00,25631.25,1.75,good
2025-12-04 04:17:30,394,25630.50,25631.25,25629.00,25631.00,0.50,good
2025-12-04 04:18:00,395,25630.75,25630.75,25628.00,25629.00,-1.75,bad
2025-12-04 04:18:30,396,25628.50,25631.00,25628.50,25630.25,1.75,good
2025-12-04 04:19:00,397,25630.25,25631.00,25627.50,25628.50,-1.75,bad
2025-12-04 04:19:30,398,25628.50,25628.50,25626.50,25626.75,-1.75,bad
2025-12-04 04:20:00,399,25626.75,25626.75,25623.75,25623.75,-3.00,bad
2025-12-04 04:20:30,400,25623.75,25626.00,25622.75,25623.50,-0.25,bad
2025-12-04 04:21:00,401,25622.75,25624.75,25618.75,25623.00,0.25,good
2025-12-04 04:21:30,402,25623.50,25625.75,25623.00,25625.75,2.25,good
2025-12-04 04:22:00,403,25625.25,25628.50,25624.50,25627.25,2.00,good
2025-12-04 04:22:30,404,25626.50,25629.00,25626.25,25629.00,2.50,good
2025-12-04 04:23:00,405,25628.50,25630.75,25628.00,25629.50,1.00,good
2025-12-04 04:23:30,406,25629.50,25631.75,25628.75,25631.00,1.50,good
2025-12-04 04:24:00,407,25630.75,25633.75,25630.25,25632.75,2.00,good
2025-12-04 04:24:30,408,25632.50,25635.00,25631.75,25634.50,2.00,good
2025-12-04 04:25:00,409,25635.25,25636.25,25634.50,25635.75,0.50,good
2025-12-04 04:25:30,410,25634.50,25637.00,25634.50,25636.25,1.75,good
2025-12-04 04:26:00,411,25635.75,25638.00,25635.25,25636.00,0.25,good
2025-12-04 04:26:30,412,25636.25,25639.25,25635.75,25638.75,2.50,good
2025-12-04 04:27:00,413,25638.75,25639.25,25637.00,25637.75,-1.00,bad
2025-12-04 04:27:30,414,25638.25,25639.75,25637.50,25639.25,1.00,good
2025-12-04 04:28:00,415,25639.25,25640.50,25638.00,25640.00,0.75,good
2025-12-04 04:28:30,416,25640.50,25641.25,25637.25,25638.00,-2.50,bad
2025-12-04 04:29:00,417,25638.00,25638.25,25636.25,25636.75,-1.25,bad
2025-12-04 04:29:30,418,25636.75,25637.50,25635.00,25637.50,0.75,good
2025-12-04 04:30:00,419,25636.75,25637.25,25635.50,25636.50,-0.25,bad
2025-12-04 04:30:30,420,25636.25,25639.25,25634.50,25639.00,2.75,good
2025-12-04 04:31:00,421,25639.25,25640.00,25637.75,25638.25,-1.00,bad
2025-12-04 04:31:30,422,25638.75,25639.25,25637.50,25639.25,0.50,good
2025-12-04 04:32:00,423,25639.00,25640.00,25638.75,25640.00,1.00,good
2025-12-04 04:32:30,424,25640.25,25640.75,25638.75,25639.25,-1.00,bad
2025-12-04 04:33:00,425,25639.50,25642.00,25639.50,25640.25,0.75,good
2025-12-04 04:33:30,426,25640.50,25641.00,25639.50,25641.00,0.50,good
2025-12-04 04:34:00,427,25639.75,25640.50,25638.50,25639.50,-0.25,bad
2025-12-04 04:34:30,428,25639.75,25639.75,25636.50,25638.00,-1.75,bad
2025-12-04 04:35:00,429,25638.00,25639.75,25638.00,25639.75,1.75,good
2025-12-04 04:35:30,430,25639.00,25639.00,25636.75,25637.00,-2.00,bad
2025-12-04 04:36:00,431,25637.25,25640.00,25636.25,25639.50,2.25,good
2025-12-04 04:36:30,432,25639.50,25640.50,25639.00,25640.00,0.50,good
2025-12-04 04:37:00,433,25639.50,25640.00,25637.50,25639.00,-0.50,bad
2025-12-04 04:37:30,434,25639.50,25641.75,25638.50,25640.75,1.25,good
2025-12-04 04:38:00,435,25640.50,25641.25,25639.25,25639.25,-1.25,bad
2025-12-04 04:38:30,436,25640.00,25640.75,25639.25,25640.75,0.75,good
2025-12-04 04:39:00,437,25640.50,25641.25,25640.25,25641.00,0.50,good
2025-12-04 04:39:30,438,25641.00,25641.50,25639.00,25639.00,-2.00,bad
2025-12-04 04:40:00,439,25639.50,25639.75,25637.50,25638.00,-1.50,bad
2025-12-04 04:40:30,440,25638.25,25638.75,25637.50,25638.25,0.00,good and bad
2025-12-04 04:41:00,441,25638.50,25639.00,25637.50,25637.75,-0.75,bad
2025-12-04 04:41:30,442,25637.25,25638.25,25637.25,25638.00,0.75,good
2025-12-04 04:42:00,443,25637.75,25640.50,25637.50,25640.50,2.75,good
2025-12-04 04:42:30,444,25640.25,25640.75,25638.75,25639.75,-0.50,bad
2025-12-04 04:43:00,445,25639.75,25640.50,25639.50,25639.50,-0.25,bad
2025-12-04 04:43:30,446,25639.50,25639.75,25635.75,25636.50,-3.00,bad
2025-12-04 04:44:00,447,25636.25,25637.25,25635.50,25636.50,0.25,good
2025-12-04 04:44:30,448,25636.50,25638.50,25636.00,25638.50,2.00,good
2025-12-04 04:45:00,449,25638.00,25639.00,25637.00,25638.25,0.25,good
2025-12-04 04:45:30,450,25638.75,25640.00,25637.75,25638.25,-0.50,bad
2025-12-04 04:46:00,451,25638.50,25638.50,25637.00,25638.50,0.00,good and bad
2025-12-04 04:46:30,452,25638.75,25638.75,25637.00,25637.50,-1.25,bad
2025-12-04 04:47:00,453,25637.50,25637.75,25636.25,25636.75,-0.75,bad
2025-12-04 04:47:30,454,25636.25,25638.50,25636.25,25638.50,2.25,good
2025-12-04 04:48:00,455,25638.50,25639.75,25637.50,25637.50,-1.00,bad
2025-12-04 04:48:30,456,25638.00,25639.25,25637.50,25639.00,1.00,good
2025-12-04 04:49:00,457,25638.75,25639.00,25638.50,25638.75,0.00,good and bad
2025-12-04 04:49:30,458,25639.25,25639.75,25639.00,25639.75,0.50,good
2025-12-04 04:50:00,459,25639.25,25640.00,25639.00,25640.00,0.75,good
2025-12-04 04:50:30,460,25640.25,25641.50,25639.75,25640.25,0.00,good and bad
2025-12-04 04:51:00,461,25640.25,25640.50,25638.75,25639.50,-0.75,bad
2025-12-04 04:51:30,462,25640.25,25642.00,25639.25,25641.75,1.50,good
2025-12-04 04:52:00,463,25642.25,25643.25,25641.25,25642.25,0.00,good and bad
2025-12-04 04:52:30,464,25642.25,25642.75,25641.25,25641.75,-0.50,bad
2025-12-04 04:53:00,465,25642.00,25645.25,25641.00,25642.00,0.00,good and bad
2025-12-04 04:53:30,466,25642.50,25643.50,25642.00,25643.50,1.00,good
2025-12-04 04:54:00,467,25643.50,25644.00,25642.25,25643.25,-0.25,bad
2025-12-04 04:54:30,468,25643.50,25647.25,25643.50,25645.75,2.25,good
2025-12-04 04:55:00,469,25645.00,25647.00,25645.00,25646.25,1.25,good
2025-12-04 04:55:30,470,25646.50,25648.00,25645.25,25647.75,1.25,good
2025-12-04 04:56:00,471,25647.75,25651.25,25646.50,25650.75,3.00,good
2025-12-04 04:56:30,472,25650.50,25656.75,25650.50,25654.50,4.00,good
2025-12-04 04:57:00,473,25654.50,25654.75,25650.75,25651.00,-3.50,bad
2025-12-04 04:57:30,474,25651.00,25653.00,25650.50,25653.00,2.00,good
2025-12-04 04:58:00,475,25653.00,25653.25,25651.50,25652.25,-0.75,bad
2025-12-04 04:58:30,476,25653.00,25653.75,25652.00,25653.25,0.25,good
2025-12-04 04:59:00,477,25653.00,25653.00,25651.75,25652.00,-1.00,bad
2025-12-04 04:59:30,478,25652.50,25652.50,25649.50,25650.25,-2.25,bad
2025-12-04 05:00:00,479,25650.25,25650.25,25647.00,25648.50,-1.75,bad
2025-12-04 05:00:30,480,25649.25,25649.50,25647.00,25648.00,-1.25,bad
2025-12-04 05:01:00,481,25647.50,25647.75,25644.50,25644.75,-2.75,bad
2025-12-04 05:01:30,482,25645.25,25645.75,25640.75,25642.00,-3.25,bad
2025-12-04 05:02:00,483,25642.25,25642.75,25639.25,25640.50,-1.75,bad
2025-12-04 05:02:30,484,25640.25,25641.50,25638.00,25640.50,0.25,good
2025-12-04 05:03:00,485,25640.00,25640.75,25635.75,25637.50,-2.50,bad
2025-12-04 05:03:30,486,25637.50,25639.50,25636.25,25638.25,0.75,good
2025-12-04 05:04:00,487,25638.75,25640.50,25638.75,25640.50,1.75,good
2025-12-04 05:04:30,488,25641.00,25642.75,25640.00,25642.25,1.25,good
2025-12-04 05:05:00,489,25642.00,25644.75,25641.75,25643.50,1.50,good
2025-12-04 05:05:30,490,25643.50,25645.25,25642.50,25644.25,0.75,good
2025-12-04 05:06:00,491,25645.00,25646.25,25644.25,25645.00,0.00,good and bad
2025-12-04 05:06:30,492,25644.00,25647.50,25643.75,25646.75,2.75,good
2025-12-04 05:07:00,493,25647.00,25647.75,25646.00,25647.50,0.50,good
2025-12-04 05:07:30,494,25647.25,25647.50,25644.75,25646.00,-1.25,bad
2025-12-04 05:08:00,495,25645.75,25645.75,25642.00,25642.25,-3.50,bad
2025-12-04 05:08:30,496,25642.00,25644.75,25639.75,25644.25,2.25,good
2025-12-04 05:09:00,497,25645.00,25645.00,25643.50,25644.50,-0.50,bad
2025-12-04 05:09:30,498,25643.75,25643.75,25641.75,25643.25,-0.50,bad
2025-12-04 05:10:00,499,25643.75,25644.00,25641.25,25642.75,-1.00,bad
2025-12-04 05:10:30,500,25641.75,25642.50,25641.00,25641.50,-0.25,bad
2025-12-04 05:11:00,501,25641.50,25644.50,25641.25,25644.25,2.75,good
2025-12-04 05:11:30,502,25644.75,25645.75,25642.50,25642.75,-2.00,bad
2025-12-04 05:12:00,503,25642.50,25644.00,25642.00,25644.00,1.50,good
2025-12-04 05:12:30,504,25644.00,25644.50,25642.75,25643.00,-1.00,bad
2025-12-04 05:13:00,505,25643.50,25644.00,25642.00,25643.00,-0.50,bad
2025-12-04 05:13:30,506,25642.50,25643.25,25642.50,25643.00,0.50,good
2025-12-04 05:14:00,507,25642.00,25643.50,25642.00,25643.00,1.00,good
2025-12-04 05:14:30,508,25642.50,25643.25,25641.25,25642.25,-0.25,bad
2025-12-04 05:15:00,509,25642.50,25642.75,25642.25,25642.25,-0.25,bad
2025-12-04 05:15:30,510,25642.00,25643.00,25638.25,25638.50,-3.50,bad
2025-12-04 05:16:00,511,25639.00,25639.25,25637.00,25637.50,-1.50,bad
2025-12-04 05:16:30,512,25638.00,25638.25,25634.50,25635.75,-2.25,bad
2025-12-04 05:17:00,513,25635.50,25637.00,25634.75,25636.50,1.00,good
2025-12-04 05:17:30,514,25636.00,25637.00,25633.75,25633.75,-2.25,bad
2025-12-04 05:18:00,515,25634.00,25634.50,25632.00,25633.25,-0.75,bad
2025-12-04 05:18:30,516,25633.75,25635.00,25632.75,25634.00,0.25,good
2025-12-04 05:19:00,517,25634.00,25636.50,25634.00,25634.00,0.00,good and bad
2025-12-04 05:19:30,518,25634.25,25634.50,25633.00,25633.50,-0.75,bad
2025-12-04 05:20:00,519,25634.00,25634.25,25632.50,25633.25,-0.75,bad
2025-12-04 05:20:30,520,25633.75,25635.50,25632.50,25632.50,-1.25,bad
2025-12-04 05:21:00,521,25632.50,25634.00,25632.00,25633.50,1.00,good
2025-12-04 05:21:30,522,25633.50,25633.50,25630.25,25631.50,-2.00,bad
2025-12-04 05:22:00,523,25631.50,25632.75,25630.50,25632.75,1.25,good
2025-12-04 05:22:30,524,25633.00,25633.50,25630.75,25630.75,-2.25,bad
2025-12-04 05:23:00,525,25630.50,25631.25,25628.00,25629.25,-1.25,bad
2025-12-04 05:23:30,526,25629.50,25629.50,25626.25,25628.25,-1.25,bad
2025-12-04 05:24:00,527,25629.00,25631.25,25628.50,25629.25,0.25,good
2025-12-04 05:24:30,528,25629.25,25630.50,25629.00,25630.00,0.75,good
2025-12-04 05:25:00,529,25630.25,25630.50,25629.50,25630.00,-0.25,bad
2025-12-04 05:25:30,530,25630.25,25630.50,25627.75,25627.75,-2.50,bad
2025-12-04 05:26:00,531,25627.75,25628.50,25625.75,25627.75,0.00,good and bad
2025-12-04 05:26:30,532,25628.25,25630.00,25626.00,25630.00,1.75,good
2025-12-04 05:27:00,533,25630.00,25631.25,25629.75,25630.75,0.75,good
2025-12-04 05:27:30,534,25630.75,25631.50,25630.00,25631.50,0.75,good
2025-12-04 05:28:00,535,25631.50,25631.50,25629.75,25630.50,-1.00,bad
2025-12-04 05:28:30,536,25630.50,25632.00,25630.00,25631.50,1.00,good
2025-12-04 05:29:00,537,25631.75,25634.75,25631.75,25632.00,0.25,good
2025-12-04 05:29:30,538,25631.75,25634.25,25630.75,25631.25,-0.50,bad
2025-12-04 05:30:00,539,25631.25,25632.00,25629.25,25629.25,-2.00,bad
2025-12-04 05:30:30,540,25629.25,25630.00,25627.50,25627.50,-1.75,bad
2025-12-04 05:31:00,541,25627.25,25628.50,25626.25,25626.50,-0.75,bad
2025-12-04 05:31:30,542,25626.00,25629.00,25625.00,25627.50,1.50,good
2025-12-04 05:32:00,543,25627.25,25628.50,25626.00,25626.00,-1.25,bad
2025-12-04 05:32:30,544,25626.00,25626.50,25622.25,25622.50,-3.50,bad
2025-12-04 05:33:00,545,25622.75,25625.00,25622.00,25624.25,1.50,good
2025-12-04 05:33:30,546,25623.75,25624.25,25617.75,25618.25,-5.50,bad
2025-12-04 05:34:00,547,25618.25,25622.25,25617.00,25622.25,4.00,good
2025-12-04 05:34:30,548,25621.75,25622.25,25618.00,25621.50,-0.25,bad
2025-12-04 05:35:00,549,25621.25,25622.00,25618.25,25618.25,-3.00,bad
2025-12-04 05:35:30,550,25619.00,25619.25,25616.00,25617.25,-1.75,bad
2025-12-04 05:36:00,551,25617.00,25617.50,25614.00,25615.00,-2.00,bad
2025-12-04 05:36:30,552,25615.50,25619.25,25614.25,25618.50,3.00,good
2025-12-04 05:37:00,553,25618.75,25621.00,25617.75,25619.50,0.75,good
2025-12-04 05:37:30,554,25620.00,25622.00,25618.75,25620.50,0.50,good
2025-12-04 05:38:00,555,25619.75,25620.75,25619.00,25620.75,1.00,good
2025-12-04 05:38:30,556,25621.00,25622.25,25620.00,25622.00,1.00,good
2025-12-04 05:39:00,557,25622.00,25623.50,25621.75,25623.00,1.00,good
2025-12-04 05:39:30,558,25623.00,25627.75,25623.00,25626.00,3.00,good
2025-12-04 05:40:00,559,25625.50,25627.75,25624.25,25627.25,1.75,good
2025-12-04 05:40:30,560,25627.00,25630.25,25627.00,25628.50,1.50,good
2025-12-04 05:41:00,561,25629.00,25629.00,25625.75,25627.50,-1.50,bad
2025-12-04 05:41:30,562,25627.00,25627.50,25623.50,25624.50,-2.50,bad
2025-12-04 05:42:00,563,25624.00,25626.00,25624.00,25625.00,1.00,good
2025-12-04 05:42:30,564,25625.25,25626.50,25624.50,25625.50,0.25,good
2025-12-04 05:43:00,565,25625.75,25626.75,25625.50,25625.50,-0.25,bad
2025-12-04 05:43:30,566,25625.00,25625.00,25621.75,25624.00,-1.00,bad
2025-12-04 05:44:00,567,25623.50,25623.75,25622.50,25622.50,-1.00,bad
2025-12-04 05:44:30,568,25622.25,25623.75,25621.75,25623.00,0.75,good
2025-12-04 05:45:00,569,25623.75,25624.50,25623.25,25623.50,-0.25,bad
2025-12-04 05:45:30,570,25624.25,25625.75,25621.25,25623.50,-0.75,bad
2025-12-04 05:46:00,571,25623.25,25625.75,25622.50,25624.75,1.50,good
2025-12-04 05:46:30,572,25625.00,25626.75,25624.00,25626.75,1.75,good
2025-12-04 05:47:00,573,25627.00,25627.75,25626.00,25627.00,0.00,good and bad
2025-12-04 05:47:30,574,25626.75,25627.00,25625.75,25626.75,0.00,good and bad
2025-12-04 05:48:00,575,25625.75,25626.25,25623.25,25624.75,-1.00,bad
2025-12-04 05:48:30,576,25624.75,25626.00,25624.50,25625.75,1.00,good
2025-12-04 05:49:00,577,25625.50,25626.25,25625.00,25625.50,0.00,good and bad
2025-12-04 05:49:30,578,25626.00,25627.75,25625.25,25626.50,0.50,good
2025-12-04 05:50:00,579,25627.00,25629.50,25626.25,25629.25,2.25,good
2025-12-04 05:50:30,580,25629.00,25631.25,25628.25,25629.75,0.75,good
2025-12-04 05:51:00,581,25629.75,25631.25,25629.00,25630.25,0.50,good
2025-12-04 05:51:30,582,25630.50,25632.50,25630.50,25631.25,0.75,good
2025-12-04 05:52:00,583,25631.00,25631.50,25629.50,25630.50,-0.50,bad
2025-12-04 05:52:30,584,25631.00,25631.75,25630.00,25631.00,0.00,good and bad
2025-12-04 05:53:00,585,25631.25,25631.25,25629.25,25629.50,-1.75,bad
2025-12-04 05:53:30,586,25629.25,25629.25,25627.25,25627.75,-1.50,bad
2025-12-04 05:54:00,587,25627.25,25627.50,25624.00,25625.00,-2.25,bad
2025-12-04 05:54:30,588,25625.25,25626.00,25624.25,25625.50,0.25,good
2025-12-04 05:55:00,589,25625.50,25626.50,25625.00,25626.25,0.75,good
2025-12-04 05:55:30,590,25626.50,25628.75,25626.00,25627.75,1.25,good
2025-12-04 05:56:00,591,25627.50,25627.50,25625.50,25627.00,-0.50,bad
2025-12-04 05:56:30,592,25627.25,25629.75,25627.25,25629.50,2.25,good
2025-12-04 05:57:00,593,25629.75,25631.75,25629.75,25629.75,0.00,good and bad
2025-12-04 05:57:30,594,25630.50,25631.25,25629.50,25630.50,0.00,good and bad
2025-12-04 05:58:00,595,25630.50,25630.75,25630.00,25630.25,-0.25,bad
2025-12-04 05:58:30,596,25630.00,25631.25,25629.25,25630.75,0.75,good
2025-12-04 05:59:00,597,25631.00,25631.75,25630.25,25631.00,0.00,good and bad
2025-12-04 05:59:30,598,25631.25,25632.25,25631.00,25631.75,0.50,good
2025-12-04 06:00:00,599,25631.50,25633.00,25630.75,25631.25,-0.25,bad
2025-12-04 06:00:30,600,25631.00,25634.00,25631.00,25633.50,2.50,good
2025-12-04 06:01:00,601,25632.50,25632.75,25629.00,25630.75,-1.75,bad
2025-12-04 06:01:30,602,25630.50,25632.00,25629.75,25630.00,-0.50,bad
2025-12-04 06:02:00,603,25629.75,25630.00,25626.50,25627.75,-2.00,bad
2025-12-04 06:02:30,604,25627.25,25629.25,25627.25,25628.25,1.00,good
2025-12-04 06:03:00,605,25629.00,25629.25,25626.50,25626.50,-2.50,bad
2025-12-04 06:03:30,606,25626.50,25627.00,25625.50,25626.75,0.25,good
2025-12-04 06:04:00,607,25626.50,25628.50,25626.50,25627.75,1.25,good
2025-12-04 06:04:30,608,25627.75,25628.50,25627.00,25627.50,-0.25,bad
2025-12-04 06:05:00,609,25627.25,25629.00,25626.75,25627.00,-0.25,bad
2025-12-04 06:05:30,610,25626.75,25628.00,25625.00,25628.00,1.25,good
2025-12-04 06:06:00,611,25628.00,25629.50,25627.50,25629.50,1.50,good
2025-12-04 06:06:30,612,25629.50,25631.50,25629.50,25630.25,0.75,good
2025-12-04 06:07:00,613,25630.00,25633.00,25630.00,25632.50,2.50,good
2025-12-04 06:07:30,614,25633.00,25633.50,25631.75,25632.25,-0.75,bad
2025-12-04 06:08:00,615,25632.00,25633.25,25631.50,25632.75,0.75,good
2025-12-04 06:08:30,616,25632.50,25634.75,25632.50,25634.00,1.50,good
2025-12-04 06:09:00,617,25633.75,25634.25,25632.75,25633.00,-0.75,bad
2025-12-04 06:09:30,618,25633.25,25633.75,25632.75,25633.25,0.00,good and bad
2025-12-04 06:10:00,619,25633.25,25633.50,25632.50,25633.00,-0.25,bad
2025-12-04 06:10:30,620,25633.75,25635.25,25632.25,25633.50,-0.25,bad
2025-12-04 06:11:00,621,25633.25,25633.25,25631.25,25632.00,-1.25,bad
2025-12-04 06:11:30,622,25632.00,25634.00,25632.00,25634.00,2.00,good
2025-12-04 06:12:00,623,25634.25,25634.25,25632.50,25633.00,-1.25,bad
2025-12-04 06:12:30,624,25633.25,25633.50,25633.00,25633.25,0.00,good and bad
2025-12-04 06:13:00,625,25633.25,25633.25,25632.75,25633.25,0.00,good and bad
2025-12-04 06:13:30,626,25633.50,25633.50,25630.75,25631.00,-2.50,bad
2025-12-04 06:14:00,627,25631.00,25632.50,25630.75,25632.50,1.50,good
2025-12-04 06:14:30,628,25632.00,25632.25,25631.00,25631.50,-0.50,bad
2025-12-04 06:15:00,629,25632.00,25633.50,25632.00,25633.00,1.00,good
2025-12-04 06:15:30,630,25632.75,25633.75,25632.25,25633.50,0.75,good
2025-12-04 06:16:00,631,25633.00,25633.00,25631.25,25631.50,-1.50,bad
2025-12-04 06:16:30,632,25631.25,25632.75,25630.50,25630.75,-0.50,bad
2025-12-04 06:17:00,633,25631.00,25631.00,25628.50,25629.50,-1.50,bad
2025-12-04 06:17:30,634,25630.00,25630.00,25626.00,25627.75,-2.25,bad
2025-12-04 06:18:00,635,25628.25,25628.25,25626.25,25628.00,-0.25,bad
2025-12-04 06:18:30,636,25628.00,25628.75,25627.25,25627.75,-0.25,bad
2025-12-04 06:19:00,637,25628.25,25630.50,25627.75,25630.00,1.75,good
2025-12-04 06:19:30,638,25630.00,25630.50,25629.00,25629.25,-0.75,bad
2025-12-04 06:20:00,639,25629.50,25631.00,25629.50,25630.50,1.00,good
2025-12-04 06:20:30,640,25630.50,25630.75,25628.25,25629.25,-1.25,bad
2025-12-04 06:21:00,641,25629.25,25629.75,25628.75,25629.00,-0.25,bad
2025-12-04 06:21:30,642,25628.75,25629.00,25628.00,25628.25,-0.50,bad
2025-12-04 06:22:00,643,25628.00,25629.25,25627.75,25629.25,1.25,good
2025-12-04 06:22:30,644,25629.50,25630.50,25628.00,25628.00,-1.50,bad
2025-12-04 06:23:00,645,25628.75,25631.50,25628.00,25628.50,-0.25,bad
2025-12-04 06:23:30,646,25628.25,25629.25,25626.25,25627.25,-1.00,bad
2025-12-04 06:24:00,647,25626.75,25626.75,25622.50,25623.00,-3.75,bad
2025-12-04 06:24:30,648,25622.75,25622.75,25619.25,25621.25,-1.50,bad
2025-12-04 06:25:00,649,25621.00,25623.25,25621.00,25621.00,0.00,good and bad
2025-12-04 06:25:30,650,25621.00,25624.50,25620.25,25623.75,2.75,good
2025-12-04 06:26:00,651,25624.00,25636.25,25623.75,25632.25,8.25,good
2025-12-04 06:26:30,652,25632.25,25632.50,25625.25,25627.25,-5.00,bad
2025-12-04 06:27:00,653,25626.50,25629.50,25626.00,25629.50,3.00,good
2025-12-04 06:27:30,654,25630.00,25632.50,25628.75,25628.75,-1.25,bad
2025-12-04 06:28:00,655,25629.50,25630.25,25627.50,25627.50,-2.00,bad
2025-12-04 06:28:30,656,25627.50,25629.00,25627.00,25629.00,1.50,good
2025-12-04 06:29:00,657,25629.00,25629.75,25627.75,25629.75,0.75,good
2025-12-04 06:29:30,658,25630.00,25630.75,25626.50,25626.75,-3.25,bad
2025-12-04 06:30:00,659,25626.75,25629.25,25626.00,25628.00,1.25,good
2025-12-04 06:30:30,660,25628.50,25629.00,25627.25,25628.00,-0.50,bad
2025-12-04 06:31:00,661,25628.50,25628.50,25626.75,25626.75,-1.75,bad
